9.6895e-05,0.011623,0,0,0.00077418,0.046411,0,0,0.0026095,0.10424,0,0,0.0061771,0.18498,0,0,0.012048,0.28847,0,0,0.020789,0.41459,0,0,0.032964,0.56315,0,0,0.049133,0.734,0,0,0.069849,0.92696,0,0,0.095663,1.1418,0,0,0.12712,1.3785,0,0,0.16477,1.6366,0,0
-9.6895e-05,-0.011623,0,0,-0.00077418,-0.046411,0,0,-0.0026095,-0.10424,0,0,-0.0061771,-0.18498,0,0,-0.012048,-0.28847,0,0,-0.020789,-0.41459,0,0,-0.032964,-0.56315,0,0,-0.049133,-0.734,0,0,-0.069849,-0.92696,0,0,-0.095663,-1.1418,0,0,-0.12712,-1.3785,0,0,-0.16477,-1.6366,0,0
0,0,0.00040602,0.040556,0,0,0.0016205,0.080843,0,0,0.003638,0.12086,0,0,0.0064532,0.16061,0,0,0.010061,0.2001,0,0,0.014455,0.23933,0,0,0.019632,0.27829,0,0,0.025585,0.317,0,0,0.03231,0.35544,0,0,0.039801,0.39363,0,0,0.048054,0.43157,0,0,0.057063,0.46926
0,0,0,0,9.6895e-05,0.011623,0,0,0.00077418,0.046411,0,0,0.0026095,0.10424,0,0,0.0061771,0.18498,0,0,0.012048,0.28847,0,0,0.020789,0.41459,0,0,0.032964,0.56315,0,0,0.049133,0.734,0,0,0.069849,0.92696,0,0,0.095663,1.1418,0,0,0.12712,1.3785,0,0
0,0,0,0,-9.6895e-05,-0.011623,0,0,-0.00077418,-0.046411,0,0,-0.0026095,-0.10424,0,0,-0.0061771,-0.18498,0,0,-0.012048,-0.28847,0,0,-0.020789,-0.41459,0,0,-0.032964,-0.56315,0,0,-0.049133,-0.734,0,0,-0.069849,-0.92696,0,0,-0.095663,-1.1418,0,0,-0.12712,-1.3785,0,0
0,0,0,0,0,0,0.00040602,0.040556,0,0,0.0016205,0.080843,0,0,0.003638,0.12086,0,0,0.0064532,0.16061,0,0,0.010061,0.2001,0,0,0.014455,0.23933,0,0,0.019632,0.27829,0,0,0.025585,0.317,0,0,0.03231,0.35544,0,0,0.039801,0.39363,0,0,0.048054,0.43157
0,0,0,0,0,0,0,0,9.6895e-05,0.011623,0,0,0.00077418,0.046411,0,0,0.0026095,0.10424,0,0,0.0061771,0.18498,0,0,0.012048,0.28847,0,0,0.020789,0.41459,0,0,0.032964,0.56315,0,0,0.049133,0.734,0,0,0.069849,0.92696,0,0,0.095663,1.1418,0,0
0,0,0,0,0,0,0,0,-9.6895e-05,-0.011623,0,0,-0.00077418,-0.046411,0,0,-0.0026095,-0.10424,0,0,-0.0061771,-0.18498,0,0,-0.012048,-0.28847,0,0,-0.020789,-0.41459,0,0,-0.032964,-0.56315,0,0,-0.049133,-0.734,0,0,-0.069849,-0.92696,0,0,-0.095663,-1.1418,0,0
0,0,0,0,0,0,0,0,0,0,0.00040602,0.040556,0,0,0.0016205,0.080843,0,0,0.003638,0.12086,0,0,0.0064532,0.16061,0,0,0.010061,0.2001,0,0,0.014455,0.23933,0,0,0.019632,0.27829,0,0,0.025585,0.317,0,0,0.03231,0.35544,0,0,0.039801,0.39363
0,0,0,0,0,0,0,0,0,0,0,0,9.6895e-05,0.011623,0,0,0.00077418,0.046411,0,0,0.0026095,0.10424,0,0,0.0061771,0.18498,0,0,0.012048,0.28847,0,0,0.020789,0.41459,0,0,0.032964,0.56315,0,0,0.049133,0.734,0,0,0.069849,0.92696,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-9.6895e-05,-0.011623,0,0,-0.00077418,-0.046411,0,0,-0.0026095,-0.10424,0,0,-0.0061771,-0.18498,0,0,-0.012048,-0.28847,0,0,-0.020789,-0.41459,0,0,-0.032964,-0.56315,0,0,-0.049133,-0.734,0,0,-0.069849,-0.92696,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040602,0.040556,0,0,0.0016205,0.080843,0,0,0.003638,0.12086,0,0,0.0064532,0.16061,0,0,0.010061,0.2001,0,0,0.014455,0.23933,0,0,0.019632,0.27829,0,0,0.025585,0.317,0,0,0.03231,0.35544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6895e-05,0.011623,0,0,0.00077418,0.046411,0,0,0.0026095,0.10424,0,0,0.0061771,0.18498,0,0,0.012048,0.28847,0,0,0.020789,0.41459,0,0,0.032964,0.56315,0,0,0.049133,0.734,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.6895e-05,-0.011623,0,0,-0.00077418,-0.046411,0,0,-0.0026095,-0.10424,0,0,-0.0061771,-0.18498,0,0,-0.012048,-0.28847,0,0,-0.020789,-0.41459,0,0,-0.032964,-0.56315,0,0,-0.049133,-0.734,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040602,0.040556,0,0,0.0016205,0.080843,0,0,0.003638,0.12086,0,0,0.0064532,0.16061,0,0,0.010061,0.2001,0,0,0.014455,0.23933,0,0,0.019632,0.27829,0,0,0.025585,0.317
