0,0,0,0,-18.7,-0,1.7,1.7,0,0
-2.2359e-19,-1.118e-17,-1.0643e-18,-5.3215e-17,-18.701,-0.041609,1.7205,1.7205,0.050276,0.0013261
3.0789e-07,1.5394e-05,3.806e-08,1.903e-06,-18.702,-0.080235,1.7369,1.7369,0.10049,0.0015204
1.3936e-06,5.4286e-05,2.6217e-07,1.1205e-05,-18.705,-0.11427,1.7501,1.7501,0.1507,0.0016598
3.7984e-06,0.00012024,9.9186e-07,3.6485e-05,-18.708,-0.14281,1.7606,1.7606,0.2009,0.0014904
8.0824e-06,0.0002142,2.7701e-06,8.891e-05,-18.711,-0.16544,1.7689,1.769,0.2511,0.0014674
1.4798e-05,0.00033577,6.4057e-06,0.00018178,-18.715,-0.18209,1.7757,1.7757,0.30129,0.0014646
2.4479e-05,0.00048406,1.3007e-05,0.00033009,-18.718,-0.19293,1.7811,1.7811,0.35149,0.0015267
3.7644e-05,0.00065824,2.4009e-05,0.0005501,-18.722,-0.19827,1.7854,1.7854,0.40168,0.0015339
5.48e-05,0.0008578,4.1189e-05,0.00085899,-18.726,-0.1985,1.7889,1.7889,0.45188,0.0015329
7.6454e-05,0.0010827,6.668e-05,0.0012745,-18.73,-0.19407,1.7917,1.7917,0.50207,0.0015311
0.00010312,0.0013335,0.00010298,0.0018148,-18.734,-0.18544,1.794,1.794,0.55226,0.0016385
0.00013535,0.0016111,0.00015293,0.0024978,-18.737,-0.17306,1.7958,1.7959,0.60245,0.001654
0.00017369,0.0019171,0.00021976,0.0033415,-18.741,-0.15738,1.7973,1.7974,0.65264,0.0016549
0.00021876,0.0022533,0.00030703,0.0043634,-18.743,-0.13878,1.7986,1.7986,0.70282,0.0016536
0.00027119,0.0026217,0.00041864,0.0055804,-18.746,-0.11766,1.7996,1.7996,0.75301,0.0016523
0.00033168,0.0030247,0.00055881,0.0070089,-18.748,-0.094358,1.8004,1.8005,0.80319,0.0016511
0.00040098,0.0034647,0.0007321,0.0086645,-18.749,-0.069175,1.8011,1.8012,0.85337,0.00165
0.00047986,0.0039442,0.00094334,0.010562,-18.75,-0.042392,1.8017,1.8018,0.90355,0.0016491
0.00056917,0.0044654,0.0011976,0.012715,-18.75,-0.014254,1.8022,1.8023,0.95373,0.0016482
0.00066979,0.0050308,0.0015004,0.015137,-18.75,0.015021,1.8025,1.8027,1.0039,0.0016476
0.00078264,0.0056425,0.0018572,0.017839,-18.749,0.04524,1.8029,1.803,1.0541,0.0016471
0.00090869,0.0063026,0.0022738,0.020833,-18.747,0.076235,1.8031,1.8033,1.1042,0.0016467
0.0010489,0.0070129,0.0027564,0.02413,-18.745,0.10786,1.8033,1.8035,1.1544,0.0016464
0.0012044,0.0077751,0.0033112,0.027737,-18.742,0.13997,1.8035,1.8037,1.2046,0.0016463
0.0013763,0.0085906,0.0039444,0.031664,-18.739,0.17247,1.8036,1.8038,1.2547,0.0016462
0.0015655,0.0094606,0.0046628,0.035918,-18.735,0.20525,1.8037,1.8039,1.3049,0.0016463
0.0017732,0.010386,0.0054729,0.040506,-18.73,0.23822,1.8037,1.804,1.355,0.0016465
0.0020006,0.011368,0.0063816,0.045433,-18.725,0.2713,1.8037,1.804,1.4051,0.0016468
0.0022487,0.012407,0.0073957,0.050705,-18.719,0.30442,1.8036,1.8039,1.4552,0.0016473
0.0025187,0.013502,0.0085222,0.056326,-18.712,0.33753,1.8035,1.8039,1.5053,0.0016479
0.0028118,0.014655,0.0097682,0.062299,-18.704,0.37055,1.8034,1.8038,1.5554,0.0016487
0.0031292,0.015866,0.011141,0.068628,-18.696,0.40345,1.8033,1.8037,1.6055,0.0016495
0.0034718,0.017133,0.012647,0.075315,-18.688,0.43618,1.8031,1.8035,1.6556,0.0016505
0.003841,0.018458,0.014294,0.082362,-18.678,0.46869,1.8029,1.8034,1.7056,0.0016516
0.0042378,0.019839,0.01609,0.08977,-18.668,0.50095,1.8026,1.8032,1.7556,0.0016528
0.0046633,0.021275,0.018041,0.097541,-18.658,0.53293,1.8023,1.8029,1.8056,0.001654
0.0051186,0.022766,0.020154,0.10567,-18.646,0.56458,1.802,1.8026,1.8556,0.0016554
0.0056048,0.024312,0.022437,0.11417,-18.634,0.59589,1.8017,1.8023,1.9055,0.0016569
0.006123,0.02591,0.024898,0.12303,-18.622,0.62682,1.8013,1.802,1.9554,0.0016585
0.0066742,0.027561,0.027543,0.13225,-18.609,0.65735,1.8009,1.8017,2.0053,0.0016603
0.0072595,0.029262,0.030379,0.14183,-18.595,0.68745,1.8005,1.8013,2.0551,0.0016621
0.0078797,0.031014,0.033415,0.15176,-18.581,0.71711,1.8,1.8009,2.1049,0.001664
0.008536,0.032813,0.036656,0.16206,-18.566,0.74629,1.7995,1.8004,2.1547,0.0016661
0.0092292,0.034661,0.04011,0.17272,-18.55,0.77497,1.799,1.8,2.2044,0.0016683
0.0099603,0.036554,0.043785,0.18372,-18.534,0.80314,1.7985,1.7995,2.2541,0.0016706
0.01073,0.038491,0.047686,0.19508,-18.517,0.83079,1.7979,1.799,2.3037,0.0016732
0.01154,0.040472,0.051822,0.20679,-18.5,0.85788,1.7973,1.7985,2.3532,0.0016758
0.012389,0.042494,0.056199,0.21885,-18.483,0.88441,1.7967,1.7979,2.4027,0.0016787
0.013281,0.044557,0.060824,0.23125,-18.464,0.91035,1.7961,1.7974,2.4522,0.0016819
0.014214,0.046658,0.065704,0.244,-18.446,0.9357,1.7954,1.7968,2.5015,0.0016853
0.01519,0.048797,0.070846,0.25708,-18.426,0.96043,1.7948,1.7962,2.5508,0.0016889
