-0.027314,-1.4454,0.071133,0.035158,2.5229,1.4797,-0.056735,1.7434,1.7369,20,4.4602e-10
-0.025012,-1.3525,0.077067,0.04171,2.6149,1.523,-0.053912,1.7428,1.7367,20,4.5189e-10
-0.0229,-1.2657,0.08331,0.048577,2.7081,1.5664,-0.051081,1.7427,1.737,20,4.5984e-10
-0.020961,-1.1846,0.089869,0.055758,2.8028,1.6099,-0.048247,1.7422,1.7368,20,4.6682e-10
-0.019181,-1.1088,0.096749,0.063255,2.8987,1.6535,-0.045417,1.742,1.737,20,4.7564e-10
-0.017545,-1.0378,0.10396,0.071067,2.9959,1.6972,-0.042594,1.7415,1.7368,20,4.8454e-10
-0.016041,-0.97145,0.1115,0.079194,3.0944,1.7409,-0.039784,1.7414,1.737,20,4.9439e-10
-0.014655,-0.90932,0.11938,0.087636,3.1941,1.7847,-0.036993,1.7409,1.7368,20,5.0469e-10
-0.013376,-0.85115,0.12761,0.096393,3.2951,1.8285,-0.034226,1.7408,1.7369,20,5.1585e-10
-0.012195,-0.79667,0.1362,0.10546,3.3973,1.8723,-0.031488,1.7404,1.7367,20,5.2804e-10
-0.011102,-0.74562,0.14514,0.11484,3.5007,1.916,-0.028784,1.7402,1.7368,20,5.4076e-10
-0.010089,-0.69778,0.15445,0.12454,3.6052,1.9598,-0.02612,1.7398,1.7366,20,5.5453e-10
-0.0091484,-0.65293,0.16412,0.13454,3.711,2.0035,-0.023502,1.7396,1.7366,20,5.6898e-10
-0.0082731,-0.61088,0.17417,0.14484,3.8179,2.0471,-0.020935,1.7393,1.7365,20,5.8456e-10
-0.0074572,-0.57145,0.1846,0.15545,3.9259,2.0907,-0.018424,1.7391,1.7365,20,6.0098e-10
-0.0066953,-0.53446,0.19542,0.16636,4.035,2.1342,-0.015975,1.7388,1.7363,20,6.1865e-10
-0.0059826,-0.49975,0.20662,0.17757,4.1453,2.1776,-0.013594,1.7386,1.7363,20,6.3733e-10
-0.0053147,-0.46718,0.21822,0.18907,4.2566,2.2209,-0.011286,1.7383,1.7361,20,6.574e-10
-0.0046878,-0.43662,0.23022,0.20086,4.369,2.2641,-0.0090564,1.7381,1.736,20,6.7871e-10
-0.0040984,-0.40793,0.24262,0.21293,4.4824,2.3072,-0.0069107,1.7378,1.7359,20,7.016e-10
-0.0035436,-0.38101,0.25542,0.22529,4.5969,2.3501,-0.0048545,1.7376,1.7358,20,7.2597e-10
-0.0030205,-0.35573,0.26864,0.23792,4.7124,2.3929,-0.002893,1.7373,1.7356,20,7.5217e-10
-0.0025268,-0.332,0.28227,0.25083,4.8289,2.4355,-0.0010317,1.7371,1.7355,20,7.8014e-10
-0.0020603,-0.30971,0.29631,0.26401,4.9463,2.4779,0.00072414,1.7369,1.7354,20,8.1028e-10
-0.001619,-0.28879,0.31078,0.27745,5.0648,2.5202,0.0023692,1.7366,1.7353,20,8.4258e-10
-0.0012012,-0.26914,0.32567,0.29114,5.1842,2.5623,0.0038982,1.7364,1.7351,20,8.7735e-10
-0.00080533,-0.25069,0.34099,0.30508,5.3045,2.6042,0.0053061,1.7362,1.735,20,9.1492e-10
-0.00042995,-0.23336,0.35673,0.31927,5.4257,2.6459,0.0065878,1.7359,1.7348,20,9.5722e-10
-7.3771e-05,-0.21709,0.37291,0.3337,5.5479,2.6873,0.0077382,1.7357,1.7346,20,1.0025e-09
0.00026437,-0.20181,0.38952,0.34837,5.6709,2.7286,0.0087524,1.7355,1.7345,20,1.0519e-09
0.00058553,-0.18746,0.40656,0.36325,5.7948,2.7696,0.0096255,1.7353,1.7343,20,1.1062e-09
0.0008907,-0.17398,0.42405,0.37836,5.9196,2.8103,0.010353,1.735,1.7341,20,1.1664e-09
0.0011808,-0.16132,0.44197,0.39368,6.0452,2.8509,0.01093,1.7348,1.734,20,1.2316e-09
0.0014566,-0.14943,0.46033,0.40921,6.1717,2.8911,0.011351,1.7346,1.7338,20,1.3033e-09
0.0017189,-0.13827,0.47914,0.42493,6.2989,2.9311,0.011613,1.7344,1.7336,20,1.3811e-09
0.0019684,-0.12778,0.49838,0.44084,6.4269,2.9709,0.011712,1.7341,1.7334,20,1.4667e-09
0.0022058,-0.11793,0.51807,0.45694,6.5558,3.0103,0.011641,1.7339,1.7333,20,8.4942e-09
0.0024316,-0.10868,0.53821,0.47322,6.6853,3.0495,0.011399,1.7337,1.7331,20,1.0026e-08
0.0026466,-0.09999,0.55879,0.48966,6.8157,3.0884,0.01098,1.7335,1.7329,20,1.1933e-08
0.0028511,-0.091829,0.57982,0.50626,6.9467,3.127,0.010381,1.7332,1.7327,20,1.4259e-08
0.0030458,-0.084164,0.60129,0.52301,7.0785,3.1653,0.0095975,1.733,1.7325,20,1.7078e-08
0.003231,-0.076965,0.6232,0.53991,7.211,3.2033,0.0086263,1.7328,1.7323,20,2.049e-08
0.0034073,-0.070203,0.64557,0.55694,7.3442,3.241,0.0074638,1.7326,1.7321,20,2.4588e-08
0.0035751,-0.063853,0.66837,0.5741,7.478,3.2783,0.0061066,1.7323,1.7319,20,2.9526e-08
0.0037348,-0.057888,0.69163,0.59138,7.6125,3.3154,0.0045514,1.7321,1.7317,20,3.5433e-08
0.0038868,-0.052286,0.71532,0.60877,7.7476,3.3521,0.0027951,1.7319,1.7315,20,4.2499e-08
0.0040313,-0.047024,0.73946,0.62626,7.8834,3.3884,0.0008347,1.7317,1.7313,20,7.6965e-12
0.0041689,-0.042082,0.76404,0.64385,8.0198,3.4245,-0.0013326,1.7314,1.7311,20,1.2902e-11
0.0042997,-0.037441,0.78906,0.66152,8.1568,3.4602,-0.0037095,1.7312,1.7309,20,2.1205e-11
0.0044241,-0.033082,0.81452,0.67926,8.2944,3.4955,-0.0062984,1.731,1.7307,20,3.4974e-11
0.0045424,-0.028988,0.84041,0.69708,8.4325,3.5305,-0.0091019,1.7308,1.7305,20,4.8123e-11
0.0046549,-0.025143,0.86675,0.71495,8.5712,3.5652,-0.012122,1.7306,1.7303,20,5.599e-11
0.0047618,-0.021532,0.89351,0.73287,8.7104,3.5995,-0.015361,1.7303,1.7301,20,6.5387e-11
0.0048634,-0.018142,0.92071,0.75083,8.8502,3.6334,-0.018821,1.7301,1.7299,20,7.6575e-11
0.00496,-0.014957,0.94834,0.76882,8.9905,3.667,-0.022503,1.7299,1.7297,20,8.9623e-11
0.0050516,-0.011968,0.97639,0.78684,9.1313,3.7002,-0.026409,1.7297,1.7295,20,1.0488e-10
0.0051386,-0.00916,1.0049,0.80487,9.2725,3.733,-0.030541,1.7294,1.7293,20,1.2286e-10
0.0052212,-0.0065241,1.0338,0.82291,9.4143,3.7655,-0.034899,1.7292,1.729,20,1.4423e-10
0.0052995,-0.0040493,1.0631,0.84094,9.5565,3.7976,-0.039486,1.729,1.7288,20,1.6995e-10
0.0053738,-0.0017261,1.0928,0.85897,9.6991,3.8293,-0.044301,1.7288,1.7286,20,2.0125e-10
0.0054441,0.00045463,1.123,0.87697,9.8422,3.8606,-0.049346,1.7285,1.7284,20,2.3968e-10
0.0055107,0.0025014,1.1535,0.89494,9.9857,3.8915,-0.054621,1.7283,1.7282,20,2.8687e-10
0.0055738,0.0044223,1.1845,0.91287,10.13,3.922,-0.060126,1.7281,1.728,20,1.1171e-08
0.0056334,0.0062247,1.2159,0.93076,10.274,3.9522,-0.065863,1.7279,1.7277,20,1.8637e-08
0.0056897,0.0079158,1.2476,0.9486,10.418,3.982,-0.071831,1.7276,1.7275,20,2.9355e-08
0.0057429,0.0095021,1.2798,0.96637,10.564,4.0113,-0.07803,1.7274,1.7273,20,4.3055e-08
0.0057931,0.01099,1.3124,0.98406,10.709,4.0403,-0.08446,1.7272,1.7271,20,5.8091e-08
0.0058403,0.012385,1.3453,1.0017,10.855,4.0689,-0.091121,1.7269,1.7269,20,7.1218e-08
0.0058848,0.013693,1.3786,1.0192,11.001,4.0971,-0.098011,1.7267,1.7266,20,7.8698e-08
0.0059266,0.014919,1.4123,1.0366,11.147,4.1248,-0.10513,1.7265,1.7264,20,7.7742e-08
0.0059659,0.016068,1.4464,1.054,11.294,4.1522,-0.11248,1.7263,1.7262,20,6.8189e-08
0.0060027,0.017144,1.4809,1.0712,11.441,4.1792,-0.12006,1.726,1.726,20,5.3128e-08
0.0060372,0.018152,1.5157,1.0883,11.588,4.2057,-0.12786,1.7258,1.7257,20,2.9626e-08
0.0060693,0.019095,1.5508,1.1053,11.735,4.2319,-0.13589,1.7256,1.7255,20,1.7284e-08
0.0060994,0.019978,1.5864,1.1221,11.883,4.2577,-0.14414,1.7254,1.7253,20,9.035e-09
0.0061273,0.020804,1.6223,1.1388,12.031,4.283,-0.15261,1.7251,1.7251,20,2.2035e-10
0.0061532,0.021577,1.6585,1.1553,12.179,4.3079,-0.16131,1.7249,1.7249,20,1.7364e-10
0.0061772,0.022299,1.6951,1.1717,12.327,4.3324,-0.17022,1.7247,1.7246,20,1.543e-10
0.0061993,0.022973,1.732,1.1879,12.476,4.3566,-0.17935,1.7244,1.7244,20,1.2007e-10
0.0062197,0.023603,1.7692,1.204,12.625,4.3803,-0.1887,1.7242,1.7242,20,9.3111e-11
0.0062384,0.02419,1.8068,1.2198,12.774,4.4035,-0.19825,1.724,1.724,20,8.3315e-11
0.0062554,0.024738,1.8447,1.2355,12.923,4.4264,-0.20802,1.7238,1.7237,20,6.3551e-11
0.0062709,0.025249,1.8829,1.251,13.072,4.4489,-0.21799,1.7235,1.7235,20,4.7754e-11
0.0062849,0.025724,1.9214,1.2663,13.221,4.4709,-0.22817,1.7233,1.7233,20,2.9756e-11
0.0062974,0.026166,1.9602,1.2813,13.371,4.4925,-0.23855,1.7231,1.723,20,5.3094e-08
0.0063086,0.026577,1.9993,1.2962,13.52,4.5138,-0.24913,1.7229,1.7228,20,3.9724e-08
0.0063184,0.026959,2.0387,1.3109,13.67,4.5346,-0.2599,1.7226,1.7226,20,2.9331e-08
0.006327,0.027314,2.0784,1.3253,13.82,4.555,-0.27087,1.7224,1.7224,20,2.1404e-08
0.0063344,0.027642,2.1183,1.3395,13.97,4.5749,-0.28202,1.7222,1.7221,20,1.5462e-08
0.0063406,0.027946,2.1586,1.3534,14.12,4.5945,-0.29336,1.7219,1.7219,20,1.108e-08
0.0063457,0.028227,2.1991,1.3672,14.27,4.6136,-0.30489,1.7217,1.7217,20,1.2279e-09
0.0063497,0.028486,2.2399,1.3806,14.42,4.6324,-0.31659,1.7215,1.7215,20,1.0817e-09
0.0063528,0.028725,2.2809,1.3939,14.57,4.6507,-0.32846,1.7213,1.7212,20,9.6083e-10
0.0063549,0.028945,2.3222,1.4068,14.72,4.6686,-0.34051,1.721,1.721,20,8.6395e-10
0.006356,0.029147,2.3637,1.4195,14.87,4.6861,-0.35272,1.7208,1.7208,20,7.7854e-10
0.0063563,0.029332,2.4055,1.432,15.02,4.7032,-0.3651,1.7206,1.7206,20,7.0294e-10
0.0063558,0.029501,2.4475,1.4441,15.17,4.7198,-0.37764,1.7203,1.7203,20,6.3557e-10
0.0063545,0.029655,2.4897,1.456,15.32,4.7361,-0.39033,1.7201,1.7201,20,5.7484e-10
0.0063524,0.029795,2.5321,1.4676,15.47,4.7519,-0.40317,1.7199,1.7199,20,5.2048e-10
0.0063497,0.029922,2.5748,1.479,15.62,4.7673,-0.41615,1.7197,1.7197,20,4.7152e-10
0.0063463,0.030037,2.6176,1.49,15.77,4.7824,-0.42928,1.7194,1.7194,20,4.2865e-10
0.0063422,0.03014,2.6607,1.5008,15.92,4.797,-0.44254,1.7192,1.7192,20,3.9104e-10
0.0063376,0.030232,2.7039,1.5112,16.07,4.8112,-0.45594,1.719,1.719,20,3.567e-10
0.0063324,0.030315,2.7474,1.5214,16.22,4.825,-0.46946,1.7188,1.7188,20,3.2515e-10
0.0063267,0.030387,2.791,1.5312,16.369,4.8384,-0.4831,1.7185,1.7185,20,2.9606e-10
0.0063205,0.030451,2.8348,1.5408,16.519,4.8514,-0.49686,1.7183,1.7183,20,2.4741e-10
0.0063138,0.030507,2.8787,1.55,16.668,4.864,-0.51074,1.7181,1.7181,20,1.7764e-10
0.0063067,0.030554,2.9229,1.559,16.818,4.8762,-0.52472,1.7179,1.7179,20,1.291e-10
0.0062992,0.030595,2.9671,1.5676,16.967,4.8879,-0.53881,1.7176,1.7176,20,9.7842e-11
0.0062914,0.030629,3.0115,1.5759,17.116,4.8993,-0.55299,1.7174,1.7174,20,7.1581e-11
0.0062832,0.030656,3.0561,1.5839,17.265,4.9103,-0.56727,1.7172,1.7172,20,4.9968e-11
0.0062747,0.030678,3.1008,1.5915,17.414,4.9209,-0.58163,1.717,1.717,20,3.4853e-11
0.006266,0.030694,3.1456,1.5989,17.562,4.9311,-0.59608,1.7168,1.7168,20,2.4354e-11
0.006257,0.030706,3.1906,1.6059,17.71,4.9409,-0.6106,1.7165,1.7165,20,1.6947e-11
0.0062477,0.030713,3.2356,1.6126,17.859,4.9503,-0.62519,1.7163,1.7163,20,1.1748e-11
0.0062383,0.030715,3.2808,1.619,18.007,4.9593,-0.63985,1.7161,1.7161,20,7.9607e-12
0.0062286,0.030713,3.326,1.625,18.154,4.9679,-0.65458,1.7159,1.7159,20,5.3567e-12
0.0062189,0.030708,3.3714,1.6308,18.302,4.9761,-0.66936,1.7157,1.7156,20,3.5914e-12
0.0062089,0.0307,3.4169,1.6361,18.449,4.984,-0.68418,1.7154,1.7154,20,2.402e-12
0.0061989,0.030688,3.4624,1.6412,18.596,4.9914,-0.69906,1.7152,1.7152,20,1.6022e-12
0.0061888,0.030674,3.508,1.6459,18.743,4.9985,-0.71397,1.715,1.715,20,1.0652e-12
0.0061786,0.030657,3.5537,1.6503,18.89,5.0052,-0.72892,1.7148,1.7148,20,7.0576e-13
0.0061683,0.030638,3.5994,1.6544,19.036,5.0115,-0.7439,1.7146,1.7146,20,4.6591e-13
0.0061581,0.030617,3.6452,1.6581,19.182,5.0174,-0.7589,1.7143,1.7143,20,3.0672e-13
0.0061478,0.030594,3.691,1.6615,19.328,5.0229,-0.77392,1.7141,1.7141,20,2.0144e-13
0.0061375,0.03057,3.7369,1.6646,19.473,5.0281,-0.78895,1.7139,1.7139,20,1.3563e-13
0.0061272,0.030544,3.7829,1.6673,19.618,5.0329,-0.80399,1.7137,1.7137,20,3.7338e-08
0.0061169,0.030517,3.8288,1.6697,19.763,5.0373,-0.81903,1.7135,1.7135,20,3.2611e-08
0.0061067,0.030488,3.8748,1.6718,19.908,5.0413,-0.83407,1.7133,1.7133,20,2.85e-08
0.0060966,0.030459,3.9208,1.6735,20.052,5.045,-0.84909,1.7131,1.7131,20,2.4985e-08
0.0060865,0.030429,3.9668,1.6749,20.196,5.0483,-0.86411,1.7128,1.7128,20,2.196e-08
0.0060766,0.030399,4.0128,1.676,20.339,5.0513,-0.8791,1.7126,1.7126,20,1.9321e-08
0.0060667,0.030367,4.0588,1.6767,20.483,5.0539,-0.89408,1.7124,1.7124,20,1.7016e-08
0.0060569,0.030336,4.1048,1.6772,20.626,5.0561,-0.90902,1.7122,1.7122,20,1.1219e-08
0.0060473,0.030304,4.1508,1.6773,20.768,5.0579,-0.92392,1.712,1.712,20,1.0167e-08
0.0060378,0.030272,4.1967,1.677,20.91,5.0594,-0.93879,1.7118,1.7118,20,9.2353e-09
0.0060284,0.03024,4.2427,1.6765,21.052,5.0606,-0.95361,1.7116,1.7116,20,8.379e-09
0.0060192,0.030209,4.2886,1.6756,21.193,5.0614,-0.96838,1.7114,1.7114,20,7.9847e-09
0.0060102,0.030177,4.3345,1.6744,21.334,5.0618,-0.98309,1.7112,1.7112,20,7.6066e-09
0.0060013,0.030145,4.3803,1.6729,21.475,5.0619,-0.99774,1.711,1.711,20,7.2421e-09
0.0059926,0.030114,4.4261,1.6711,21.615,5.0617,-1.0123,1.7107,1.7107,20,6.8872e-09
0.0059841,0.030083,4.4718,1.6689,21.755,5.0611,-1.0268,1.7105,1.7105,20,6.5403e-09
0.0059758,0.030053,4.5175,1.6664,21.894,5.0601,-1.0413,1.7103,1.7103,20,6.2006e-09
0.0059676,0.030023,4.5631,1.6637,22.033,5.0589,-1.0556,1.7101,1.7101,20,5.8685e-09
0.0059597,0.029994,4.6086,1.6606,22.172,5.0572,-1.0699,1.7099,1.7099,20,5.5431e-09
0.005952,0.029965,4.654,1.6572,22.31,5.0553,-1.0841,1.7097,1.7097,20,5.2248e-09
0.0059445,0.029938,4.6994,1.6535,22.447,5.053,-1.0982,1.7095,1.7095,20,4.909e-09
0.0059372,0.02991,4.7447,1.6496,22.584,5.0504,-1.1122,1.7093,1.7093,20,4.5894e-09
0.0059302,0.029884,4.7898,1.6453,22.721,5.0474,-1.1261,1.7091,1.7091,20,4.2761e-09
0.0059233,0.029858,4.8349,1.6407,22.857,5.0441,-1.1398,1.7089,1.7089,20,3.9627e-09
0.0059167,0.029833,4.8799,1.6359,22.993,5.0405,-1.1535,1.7087,1.7087,20,3.9937e-09
0.0059103,0.029809,4.9247,1.6307,23.128,5.0366,-1.167,1.7085,1.7085,20,4.0044e-09
0.0059042,0.029786,4.9695,1.6253,23.263,5.0324,-1.1804,1.7083,1.7083,20,4.0776e-09
0.0058982,0.029764,5.0141,1.6196,23.397,5.0278,-1.1937,1.7081,1.7081,20,4.1794e-09
0.0058925,0.029743,5.0586,1.6136,23.531,5.0229,-1.2069,1.7079,1.7079,20,4.2865e-09
0.0058871,0.029723,5.103,1.6073,23.665,5.0177,-1.2199,1.7077,1.7077,20,4.3984e-09
0.0058819,0.029703,5.1472,1.6007,23.797,5.0122,-1.2328,1.7075,1.7075,20,4.5168e-09
0.0058769,0.029685,5.1913,1.5939,23.93,5.0064,-1.2456,1.7074,1.7074,20,4.6419e-09
0.0058721,0.029667,5.2352,1.5869,24.061,5.0003,-1.2582,1.7072,1.7072,20,4.7669e-09
0.0058676,0.029651,5.279,1.5795,24.193,4.9939,-1.2706,1.707,1.707,20,4.8996e-09
0.0058633,0.029636,5.3226,1.5719,24.323,4.9871,-1.2829,1.7068,1.7068,20,5.0404e-09
0.0058593,0.029621,5.3661,1.5641,24.453,4.9801,-1.295,1.7066,1.7066,20,5.19e-09
0.0058554,0.029608,5.4094,1.556,24.583,4.9728,-1.307,1.7064,1.7064,20,5.3489e-09
0.0058518,0.029595,5.4526,1.5477,24.712,4.9652,-1.3188,1.7062,1.7062,20,5.5177e-09
0.0058485,0.029584,5.4955,1.5391,24.841,4.9573,-1.3304,1.706,1.706,20,5.7003e-09
0.0058453,0.029573,5.5383,1.5303,24.969,4.9491,-1.3419,1.7058,1.7058,20,5.8946e-09
0.0058424,0.029564,5.5809,1.5212,25.096,4.9406,-1.3532,1.7057,1.7057,20,6.1009e-09
0.0058397,0.029555,5.6233,1.5119,25.223,4.9318,-1.3643,1.7055,1.7055,20,6.32e-09
0.0058372,0.029547,5.6656,1.5024,25.349,4.9228,-1.3752,1.7053,1.7053,20,6.5486e-09
0.0058349,0.02954,5.7076,1.4927,25.475,4.9135,-1.3859,1.7051,1.7051,20,6.7893e-09
0.0058328,0.029535,5.7494,1.4828,25.6,4.9039,-1.3965,1.7049,1.7049,20,7.0445e-09
0.005831,0.02953,5.7911,1.4726,25.724,4.894,-1.4068,1.7047,1.7047,20,7.3151e-09
0.0058293,0.029526,5.8325,1.4623,25.848,4.8839,-1.417,1.7046,1.7046,20,7.6015e-09
0.0058278,0.029523,5.8737,1.4517,25.971,4.8734,-1.427,1.7044,1.7044,20,7.9047e-09
0.0058266,0.02952,5.9147,1.441,26.094,4.8628,-1.4367,1.7042,1.7042,20,8.2258e-09
0.0058255,0.029519,5.9555,1.43,26.216,4.8518,-1.4463,1.704,1.704,20,8.5656e-09
0.0058246,0.029518,5.9961,1.4189,26.338,4.8406,-1.4556,1.7039,1.7039,20,8.9251e-09
0.0058239,0.029518,6.0364,1.4075,26.458,4.8291,-1.4648,1.7037,1.7037,20,1.4098e-08
0.0058233,0.029519,6.0765,1.396,26.579,4.8174,-1.4737,1.7035,1.7035,20,1.5329e-08
0.0058229,0.029521,6.1164,1.3844,26.698,4.8054,-1.4824,1.7033,1.7033,20,1.6689e-08
0.0058227,0.029523,6.156,1.3725,26.817,4.7932,-1.491,1.7032,1.7032,20,1.8191e-08
0.0058227,0.029526,6.1954,1.3605,26.936,4.7807,-1.4993,1.703,1.703,20,1.9845e-08
0.0058228,0.02953,6.2346,1.3483,27.053,4.768,-1.5073,1.7028,1.7028,20,2.1662e-08
0.0058231,0.029535,6.2735,1.336,27.171,4.755,-1.5152,1.7027,1.7027,20,2.3655e-08
0.0058235,0.02954,6.3122,1.3235,27.287,4.7418,-1.5228,1.7025,1.7025,20,2.5841e-08
0.0058241,0.029546,6.3507,1.3109,27.403,4.7284,-1.5302,1.7023,1.7023,20,2.8254e-08
0.0058248,0.029552,6.3888,1.2981,27.518,4.7147,-1.5374,1.7022,1.7022,20,1.8128e-13
0.0058256,0.029559,6.4268,1.2852,27.632,4.7008,-1.5444,1.702,1.702,20,2.3634e-13
0.0058266,0.029566,6.4644,1.2721,27.746,4.6866,-1.5511,1.7018,1.7018,20,3.073e-13
0.0058277,0.029574,6.5018,1.259,27.859,4.6722,-1.5576,1.7017,1.7017,20,3.9848e-13
