-0.0021864,-1.3991e-05,1,0.019829,0.00075059,4.8177e-06,-0.00098284,-6.3084e-06,6.8609e-07,-8.9838e-07
-0.21773,-0.0020642,0,0.98292,0.074777,0.00071189,-0.097915,-0.00093217,0.00013599,-0.00017807
-0.0086624,-0.00010648,1,0.039319,0.0029774,3.6854e-05,-0.0038987,-4.8257e-05,1.0592e-05,-1.387e-05
-0.42848,-0.0077189,0,0.96613,0.14751,0.0026813,-0.19315,-0.003511,0.0010403,-0.0013622
-0.019261,-0.00034169,1,0.058476,0.006633,0.00011891,-0.0086854,-0.00015571,5.174e-05,-6.7749e-05
-0.62962,-0.016219,0,0.94963,0.21757,0.0056778,-0.28489,-0.0074346,0.0033567,-0.0043953
-0.033769,-0.00076975,1,0.077306,0.011659,0.00026943,-0.015266,-0.0003528,0.00015777,-0.00020658
-0.81912,-0.026899,0,0.93342,0.28446,0.0094946,-0.37247,-0.012432,0.0076054,-0.0099587
-0.051938,-0.0014283,1,0.095815,0.017988,0.00050293,-0.023553,-0.00065855,0.0003716,-0.00048658
-0.99546,-0.039172,0,0.91747,0.34779,0.013948,-0.4554,-0.018263,0.014197,-0.01859
-0.073493,-0.0023438,1,0.11401,0.025545,0.00083048,-0.033449,-0.0010874,0.00074335,-0.00097336
-1.1576,-0.052523,0,0.90181,0.40728,0.018874,-0.5333,-0.024714,0.023443,-0.030696
-0.098142,-0.0035334,1,0.13189,0.034252,0.0012601,-0.04485,-0.00165,0.0013285,-0.0017396
-1.3048,-0.066507,0,0.8864,0.46271,0.024129,-0.60588,-0.031596,0.035569,-0.046575
-0.12559,-0.0050057,1,0.14946,0.044025,0.001797,-0.057648,-0.0023531,0.0021863,-0.0028628
-1.4369,-0.080743,0,0.87127,0.51395,0.02959,-0.67298,-0.038745,0.050726,-0.066422
-0.15552,-0.0067626,1,0.16674,0.054781,0.0024443,-0.071732,-0.0032006,0.0033783,-0.0044237
-1.5538,-0.094912,0,0.85639,0.56095,0.035146,-0.73452,-0.046021,0.068998,-0.090347
-0.18764,-0.0088,1,0.18372,0.066435,0.0032029,-0.086991,-0.0041939,0.0049672,-0.0065042
-1.6557,-0.10875,0,0.84176,0.60369,0.040706,-0.79049,-0.053301,0.090411,-0.11839
-0.22165,-0.011109,1,0.20041,0.078901,0.004072,-0.10331,-0.005332,0.0070156,-0.0091864
-1.743,-0.12203,0,0.82738,0.64222,0.04619,-0.84093,-0.060482,0.11495,-0.15051
-0.25726,-0.013677,1,0.21682,0.092096,0.0050495,-0.12059,-0.006612,0.0095854,-0.012551
-1.8164,-0.1346,0,0.81325,0.6766,0.051533,-0.88596,-0.067478,0.14254,-0.18664
-0.29422,-0.016487,1,0.23294,0.10594,0.006132,-0.13872,-0.0080294,0.012737,-0.016678
-1.8766,-0.14631,0,0.79936,0.70697,0.056679,-0.92572,-0.074217,0.17309,-0.22665
-0.33224,-0.019523,1,0.2488,0.12035,0.0073151,-0.15759,-0.0095786,0.016528,-0.021642
-1.9242,-0.15708,0,0.78571,0.73346,0.061586,-0.96041,-0.080643,0.20649,-0.27038
-0.37111,-0.022764,1,0.26437,0.13525,0.0085937,-0.1771,-0.011253,0.021015,-0.027517
-1.9604,-0.16684,0,0.77229,0.75623,0.066219,-0.99022,-0.086708,0.24258,-0.31764
-0.41059,-0.026189,1,0.27969,0.15057,0.0099619,-0.19717,-0.013044,0.026248,-0.03437
-1.9858,-0.17555,0,0.7591,0.77546,0.070551,-1.0154,-0.09238,0.2812,-0.36821
-0.45048,-0.029779,1,0.29474,0.16625,0.011414,-0.21769,-0.014945,0.032278,-0.042266
-2.0015,-0.1832,0,0.74614,0.79135,0.074563,-1.0362,-0.097634,0.32218,-0.42187
-0.49059,-0.03351,1,0.30954,0.18221,0.012942,-0.23859,-0.016947,0.03915,-0.051264
-2.0085,-0.18979,0,0.7334,0.80409,0.078243,-1.0529,-0.10245,0.36533,-0.47837
