0	0	0	0	0	0	1.7037	1.7037	1.3304e-05	1.3304e-05	0	0	0	0	0	0	0	0	0
-5.9192e-24	9.3638e-08	0	-2.3657e-21	3.7445e-05	0	1.7073	1.7073	2.3957e-05	2.3957e-05	3.6062e-21	7.8225e-07	-9.6149e-22	-7.6955e-22	7.8861e-05	1.4608e-21	-3.606e-21	-6.5122e-07	9.7035e-22
-1.4432e-22	2.428e-06	-8.2894e-21	-1.0589e-20	0.00022349	-3.3082e-18	1.7107	1.7107	3.3035e-05	3.3035e-05	7.7252e-21	3.8374e-06	-2.1817e-19	6.5879e-21	0.0002263	-2.155e-17	-7.8515e-21	-1.3682e-06	1.9861e-19
-2.5341e-22	9.9385e-06	-1.8633e-19	2.681e-20	0.00055322	-9.2979e-18	1.7139	1.7139	4.1009e-05	4.1009e-05	3.6695e-21	1.0493e-05	-3.4234e-19	1.814e-20	0.00043332	8.2681e-18	-3.9109e-21	-5.9891e-07	1.5824e-19
1.934e-21	2.54e-05	-2.3741e-19	2.4655e-19	0.0010168	1.6951e-18	1.7169	1.7169	4.8149e-05	4.8149e-05	-1.7193e-20	2.1911e-05	-1.9873e-19	4.5284e-20	0.00069202	6.0956e-18	1.9008e-20	3.2677e-06	-2.8349e-20
1.1447e-20	5.1392e-05	-1.9219e-19	7.893e-19	0.0016045	2.7073e-18	1.7197	1.7197	5.4625e-05	5.4625e-05	-6.3017e-20	3.9101e-05	-8.1549e-20	8.737e-20	0.00099548	4.5516e-18	7.3944e-20	1.1801e-05	-1.0698e-19
3.6315e-20	9.0304e-05	-1.3308e-19	1.7975e-18	0.0023071	3.0882e-18	1.7223	1.7223	6.0556e-05	6.0556e-05	-1.4167e-19	6.2944e-05	1.8414e-20	1.4806e-19	0.0013376	3.2974e-18	1.7663e-19	2.6515e-05	-1.5046e-19
8.6649e-20	0.00014434	-7.2109e-20	3.3494e-18	0.0031157	3.0026e-18	1.7246	1.7246	6.6031e-05	6.6031e-05	-2.605e-19	9.4204e-05	1.0583e-19	2.3104e-19	0.0017131	2.0649e-18	3.4441e-19	4.8856e-05	-1.7854e-19
1.7402e-19	0.00021554	-4.2585e-21	5.5108e-18	0.0040217	6.4621e-18	1.7269	1.7269	7.1115e-05	7.1115e-05	-4.2645e-19	0.00013354	3.9164e-19	3.3625e-19	0.0021172	2.3171e-17	5.9571e-19	8.0201e-05	-3.8704e-19
3.1105e-19	0.00030577	2.616e-19	8.3262e-18	0.0050172	1.9557e-17	1.7289	1.7289	7.5862e-05	7.5862e-05	-6.4587e-19	0.00018153	1.0229e-18	4.6824e-19	0.0025459	3.5673e-17	9.4948e-19	0.00012185	-7.449e-19
5.1128e-19	0.00041674	7.582e-19	1.184e-17	0.0060943	2.9535e-17	1.7308	1.7308	8.0313e-05	8.0313e-05	-9.2455e-19	0.00023866	1.8587e-18	6.2711e-19	0.0029955	4.0203e-17	1.425e-18	0.00017503	-1.0862e-18
7.8918e-19	0.00055001	1.415e-18	1.6103e-17	0.0072456	3.3104e-17	1.7325	1.7325	8.4503e-05	8.4503e-05	-1.2677e-18	0.00030535	2.5561e-18	8.2e-19	0.0034628	1.9976e-17	2.0418e-18	0.00024088	-1.1443e-18
1.1602e-18	0.00070699	1.9928e-18	2.1165e-17	0.0084641	2.4473e-17	1.7341	1.7341	8.846e-05	8.846e-05	-1.68e-18	0.00038197	2.9253e-18	1.0516e-18	0.0039451	4.3983e-18	2.8201e-18	0.00032046	-9.5144e-19
1.641e-18	0.00088896	2.3871e-18	2.7073e-17	0.0097431	1.4579e-17	1.7355	1.7355	9.2208e-05	9.2208e-05	-2.1657e-18	0.00046881	3.039e-18	1.3307e-18	0.0044399	-8.148e-18	3.7806e-18	0.00041474	-6.7693e-19
2.2486e-18	0.0010971	2.5638e-18	3.3859e-17	0.011076	2.5491e-18	1.7368	1.7368	9.5769e-05	9.5769e-05	-2.7282e-18	0.00056613	2.9448e-18	1.6662e-18	0.004945	-1.8803e-17	4.9438e-18	0.00052462	-4.0733e-19
3.001e-18	0.0013323	2.4832e-18	4.1565e-17	0.012457	-8.0028e-18	1.738	1.738	9.9159e-05	9.9159e-05	-3.3705e-18	0.00067414	2.8821e-18	2.0612e-18	0.0054585	-7.5735e-18	6.3308e-18	0.00065092	-4.1115e-19
3.9169e-18	0.0015956	2.3185e-18	5.0209e-17	0.013881	-9.0682e-18	1.7391	1.7391	0.00010239	0.00010239	-4.0949e-18	0.00079302	2.9897e-18	2.5235e-18	0.0059788	2.8195e-20	7.9624e-18	0.00079436	-6.7052e-19
5.0153e-18	0.0018878	2.0863e-18	5.9818e-17	0.01534	-1.9254e-17	1.74	1.74	0.00010549	0.00010549	-4.9027e-18	0.00092291	2.7845e-18	3.0648e-18	0.0065043	-4.3836e-17	9.8589e-18	0.00095559	-7.1173e-19
6.316e-18	0.0022094	1.3994e-18	7.0457e-17	0.016832	-5.0127e-17	1.7408	1.7408	0.00010845	0.00010845	-5.7951e-18	0.0010639	1.859e-18	3.692e-18	0.0070336	-7.588e-17	1.2041e-17	0.0011352	-4.9006e-19
7.8403e-18	0.0025612	5.7527e-20	8.2173e-17	0.018349	-8.6293e-17	1.7415	1.7415	0.00011129	0.00011129	-6.7723e-18	0.0012161	1.9013e-19	4.4235e-18	0.0075658	-1.2067e-16	1.4531e-17	0.0013337	-1.7056e-19
9.61e-18	0.0029435	-2.1107e-18	9.5009e-17	0.019889	-1.3009e-16	1.7421	1.7421	0.00011402	0.00011402	-7.834e-18	0.0013796	-2.2668e-18	5.274e-18	0.0080997	-1.5242e-16	1.7349e-17	0.0015515	1.1805e-19
1.1648e-17	0.0033569	-5.1437e-18	1.0903e-16	0.021446	-1.7827e-16	1.7426	1.7426	0.00011665	0.00011665	-8.9789e-18	0.0015543	-5.6159e-18	6.2676e-18	0.0086344	-2.2032e-16	2.0518e-17	0.0017889	4.3079e-19
1.3979e-17	0.0038014	-9.3697e-18	1.243e-16	0.023015	-2.4117e-16	1.743	1.743	0.00011919	0.00011919	-1.0205e-17	0.0017404	-9.8557e-18	7.4151e-18	0.0091691	-2.4158e-16	2.406e-17	0.0020463	4.5889e-19
1.6629e-17	0.0042775	-1.468e-17	1.4087e-16	0.024594	-2.871e-16	1.7433	1.7433	0.00012164	0.00012164	-1.151e-17	0.0019377	-1.4235e-17	8.7299e-18	0.0097031	-2.3559e-16	2.7998e-17	0.0023239	-4.2167e-19
1.9622e-17	0.0047853	-2.0754e-17	1.5873e-16	0.026178	-3.1678e-16	1.7436	1.7436	0.000124	0.000124	-1.2891e-17	0.0021464	-1.8314e-17	1.0218e-17	0.010236	-2.1225e-16	3.2356e-17	0.0026218	-2.3577e-18
2.2986e-17	0.0053247	-2.7252e-17	1.7787e-16	0.027764	-3.3622e-16	1.7437	1.7437	0.00012629	0.00012629	-1.4345e-17	0.0023663	-2.2237e-17	1.1889e-17	0.010766	-2.2008e-16	3.7154e-17	0.0029401	-4.9003e-18
2.6746e-17	0.0058958	-3.4298e-17	1.983e-16	0.029348	-3.7142e-16	1.7438	1.7438	0.0001285	0.0001285	-1.5865e-17	0.0025974	-2.6559e-17	1.3751e-17	0.011295	-2.4859e-16	4.2414e-17	0.0032789	-7.6161e-18
3.0927e-17	0.0064986	-4.2174e-17	2.2003e-16	0.030927	-4.1279e-16	1.7438	1.7438	0.00013065	0.00013065	-1.7449e-17	0.0028397	-3.1092e-17	1.5807e-17	0.01182	-2.5576e-16	4.8157e-17	0.0036382	-1.0928e-17
3.5555e-17	0.0071329	-5.0708e-17	2.4303e-16	0.032499	-4.4299e-16	1.7438	1.7438	0.00013273	0.00013273	-1.9092e-17	0.0030931	-3.6019e-17	1.8073e-17	0.012342	-2.7704e-16	5.4406e-17	0.0040179	-1.452e-17
4.0656e-17	0.0077985	-5.9947e-17	2.6727e-16	0.03406	-4.7863e-16	1.7437	1.7437	0.00013476	0.00013476	-2.0787e-17	0.0033575	-4.1039e-17	2.0554e-17	0.01286	-2.7964e-16	6.1178e-17	0.0044179	-1.8707e-17
4.6254e-17	0.0084952	-6.9769e-17	2.9274e-16	0.035607	-5.0177e-16	1.7435	1.7435	0.00013672	0.00013672	-2.2529e-17	0.0036329	-4.5907e-17	2.3255e-17	0.013374	-2.5661e-16	6.8493e-17	0.0048381	-2.3622e-17
5.2373e-17	0.0092227	-7.9956e-17	3.1937e-16	0.037139	-5.1763e-16	1.7432	1.7432	0.00013864	0.00013864	-2.4312e-17	0.0039192	-5.0426e-17	2.6183e-17	0.013884	-2.4535e-16	7.6369e-17	0.0052782	-2.925e-17
