-7.9913e-10	6.8111e-05	1.8601e-07	-7.8768e-09	0.0012728	1.4757e-06	1.7958	1.7958	8.7847e-05	8.7758e-05	1.0468e-10	0.00036278	5.2022e-09	2.0368e-10	0.003942	-9.5919e-09	-8.9469e-10	-0.00029197	1.7916e-07	0.047783	0.047783	8.7788e-05	8.7817e-05	-0.0019729	-0.0019722	5.9256e-08	-5.9256e-08
-9.8477e-10	0.00010057	2.1718e-07	-9.2817e-09	0.0016227	1.5584e-06	1.7989	1.7989	9.1633e-05	9.1532e-05	1.1676e-10	0.00044512	5.9123e-09	8.9562e-11	0.0044369	-1.2948e-08	-1.0909e-09	-0.0003417	2.0952e-07	0.051445	0.051445	9.1565e-05	9.1599e-05	-0.002543	-0.0025423	6.7669e-08	-6.7669e-08
-1.2033e-09	0.00014083	2.4975e-07	-1.0926e-08	0.002013	1.6285e-06	1.8019	1.8019	9.5237e-05	9.5123e-05	1.259e-10	0.0005374	6.5951e-09	-7.1264e-11	0.0049424	-1.6745e-08	-1.3169e-09	-0.0003936	2.4133e-07	0.055105	0.055105	9.516e-05	9.5199e-05	-0.0031868	-0.0031861	7.6448e-08	-7.6448e-08
-1.4601e-09	0.00018969	2.8347e-07	-1.2843e-08	0.002443	1.6865e-06	1.8049	1.8049	9.8674e-05	9.8548e-05	1.3088e-10	0.00063984	7.235e-09	-2.8303e-10	0.0054567	-2.095e-08	-1.5768e-09	-0.00044708	2.7435e-07	0.058763	0.058763	9.8589e-05	9.8633e-05	-0.0039054	-0.0039046	8.5577e-08	-8.5577e-08
-1.7614e-09	0.00024793	3.1814e-07	-1.5064e-08	0.0029122	1.7331e-06	1.8077	1.8077	0.00010196	0.00010182	1.3037e-10	0.0007526	7.8178e-09	-5.4943e-10	0.0059781	-2.5527e-08	-1.8754e-09	-0.00050154	3.0837e-07	0.062417	0.062417	0.00010187	0.00010192	-0.0046993	-0.0046985	9.5044e-08	-9.5044e-08
-2.1139e-09	0.00031632	3.5352e-07	-1.7622e-08	0.0034198	1.7692e-06	1.8105	1.8105	0.00010511	0.00010496	1.2301e-10	0.00087583	8.3303e-09	-8.7365e-10	0.0065051	-3.0437e-08	-2.218e-09	-0.00055636	3.4319e-07	0.066069	0.066069	0.000105	0.00010506	-0.0055691	-0.0055683	1.0484e-07	-1.0484e-07
-2.5247e-09	0.00039562	3.8943e-07	-2.0543e-08	0.003965	1.7955e-06	1.8132	1.8132	0.00010813	0.00010796	1.0732e-10	0.0010097	8.7604e-09	-1.2584e-09	0.0070366	-3.564e-08	-2.6103e-09	-0.00061091	3.7864e-07	0.069716	0.069716	0.00010802	0.00010808	-0.006515	-0.0065141	1.1495e-07	-1.1495e-07
-3.0018e-09	0.00048656	4.2569e-07	-2.3853e-08	0.0045467	1.8129e-06	1.8158	1.8158	0.00011103	0.00011085	8.1815e-11	0.0011542	9.0975e-09	-1.7059e-09	0.0075715	-4.1098e-08	-3.0587e-09	-0.00066455	4.1453e-07	0.073361	0.073361	0.00011091	0.00011098	-0.0075371	-0.0075363	1.2538e-07	-1.2538e-07
-3.5533e-09	0.00058984	4.6213e-07	-2.7576e-08	0.0051641	1.8223e-06	1.8184	1.8184	0.00011383	0.00011363	4.4923e-11	0.0013095	9.3323e-09	-2.2179e-09	0.0081087	-4.6771e-08	-3.5697e-09	-0.00071664	4.5073e-07	0.077001	0.077001	0.00011369	0.00011377	-0.0086355	-0.0086346	1.3612e-07	-1.3612e-07
-4.1879e-09	0.00070616	4.9862e-07	-3.1732e-08	0.0058161	1.8243e-06	1.8208	1.8208	0.00011652	0.00011631	-4.9446e-12	0.0014756	9.4565e-09	-2.796e-09	0.0086475	-5.2622e-08	-4.1505e-09	-0.00076657	4.8708e-07	0.080637	0.080637	0.00011638	0.00011646	-0.0098099	-0.0098091	1.4716e-07	-1.4716e-07
-4.9147e-09	0.00083619	5.3502e-07	-3.6339e-08	0.0065015	1.8198e-06	1.8232	1.8232	0.00011912	0.0001189	-6.941e-11	0.0016526	9.463e-09	-3.4413e-09	0.0091871	-5.8618e-08	-4.8084e-09	-0.00081369	5.2347e-07	0.084268	0.084269	0.00011896	0.00011905	-0.01106	-0.011059	1.585e-07	-1.585e-07
-5.7429e-09	0.00098058	5.7121e-07	-4.1409e-08	0.0072191	1.8094e-06	1.8255	1.8255	0.00012163	0.00012139	-1.5012e-10	0.0018405	9.3458e-09	-4.1545e-09	0.0097268	-6.4724e-08	-5.551e-09	-0.00085739	5.5978e-07	0.087895	0.087895	0.00012146	0.00012156	-0.012386	-0.012385	1.7015e-07	-1.7015e-07
-6.682e-09	0.0011399	6.0708e-07	-4.6954e-08	0.0079678	1.7938e-06	1.8277	1.8277	0.00012407	0.00012381	-2.4872e-10	0.0020393	9.1e-09	-4.9363e-09	0.010266	-7.091e-08	-6.3861e-09	-0.00089706	5.9591e-07	0.091517	0.091517	0.00012388	0.00012399	-0.013787	-0.013786	1.8209e-07	-1.8209e-07
-7.7416e-09	0.0013149	6.4256e-07	-5.2982e-08	0.0087465	1.7736e-06	1.8299	1.8299	0.00012642	0.00012614	-3.6688e-10	0.002249	8.7215e-09	-5.7869e-09	0.010804	-7.715e-08	-7.3218e-09	-0.00093211	6.3178e-07	0.095133	0.095133	0.00012622	0.00012634	-0.015262	-0.015261	1.9431e-07	-1.9431e-07
-8.9316e-09	0.0015059	6.7754e-07	-5.9497e-08	0.0095538	1.7493e-06	1.8319	1.8319	0.0001287	0.00012841	-5.0627e-10	0.0024696	8.207e-09	-6.7064e-09	0.011341	-8.3416e-08	-8.3661e-09	-0.00096196	6.673e-07	0.098744	0.098744	0.00012849	0.00012862	-0.016811	-0.01681	2.0683e-07	-2.0683e-07
-1.0262e-08	0.0017137	7.1197e-07	-6.6502e-08	0.010389	1.7213e-06	1.8339	1.8339	0.00013091	0.0001306	-6.6856e-10	0.0027011	7.5541e-09	-7.6948e-09	0.011876	-8.9687e-08	-9.5272e-09	-0.00098605	7.024e-07	0.10235	0.10235	0.00013069	0.00013082	-0.018433	-0.018432	2.1962e-07	-2.1962e-07
-1.1741e-08	0.0019387	7.4577e-07	-7.3994e-08	0.011249	1.6903e-06	1.8358	1.8358	0.00013306	0.00013274	-8.5538e-10	0.0029435	6.761e-09	-8.7517e-09	0.012409	-9.594e-08	-1.0813e-08	-0.0010038	7.3703e-07	0.10595	0.10595	0.00013283	0.00013297	-0.020128	-0.020127	2.3269e-07	-2.3269e-07
-1.3381e-08	0.0021814	7.789e-07	-8.197e-08	0.012135	1.6565e-06	1.8376	1.8376	0.00013515	0.00013481	-1.0684e-09	0.0031968	5.8266e-09	-9.8767e-09	0.012939	-1.0216e-07	-1.2232e-08	-0.0010147	7.7112e-07	0.10954	0.10954	0.0001349	0.00013505	-0.021894	-0.021894	2.4602e-07	-2.4602e-07
-1.5189e-08	0.0024423	8.1131e-07	-9.0424e-08	0.013045	1.6203e-06	1.8394	1.8394	0.00013718	0.00013682	-1.3092e-09	0.0034608	4.7504e-09	-1.1069e-08	0.013467	-1.0832e-07	-1.3791e-08	-0.0010183	8.0463e-07	0.11312	0.11312	0.00013692	0.00013708	-0.023732	-0.023731	2.5961e-07	-2.5961e-07
-1.7176e-08	0.0027219	8.4295e-07	-9.9346e-08	0.013977	1.582e-06	1.8411	1.8411	0.00013916	0.00013878	-1.5795e-09	0.0037356	3.5321e-09	-1.2329e-08	0.013992	-1.1442e-07	-1.5499e-08	-0.001014	8.3753e-07	0.1167	0.1167	0.00013888	0.00013905	-0.025639	-0.025638	2.7345e-07	-2.7345e-07
-1.9351e-08	0.0030205	8.7379e-07	-1.0872e-07	0.014931	1.542e-06	1.8427	1.8427	0.00014108	0.00014068	-1.8807e-09	0.0040212	2.1723e-09	-1.3654e-08	0.014513	-1.2044e-07	-1.7364e-08	-0.0010014	8.6977e-07	0.12027	0.12027	0.00014079	0.00014097	-0.027615	-0.027615	2.8752e-07	-2.8752e-07
-2.1722e-08	0.0033385	9.038e-07	-1.1854e-07	0.015904	1.5005e-06	1.8442	1.8442	0.00014296	0.00014254	-2.2145e-09	0.0043173	6.7168e-10	-1.5045e-08	0.015031	-1.2636e-07	-1.9391e-08	-0.00098002	9.0132e-07	0.12383	0.12383	0.00014265	0.00014284	-0.02966	-0.029659	3.0182e-07	-3.0182e-07
-2.4298e-08	0.0036765	9.3295e-07	-1.2879e-07	0.016896	1.4577e-06	1.8456	1.8456	0.00014478	0.00014435	-2.5823e-09	0.0046241	-9.6859e-10	-1.6499e-08	0.015545	-1.3219e-07	-2.159e-08	-0.00094941	9.3215e-07	0.12738	0.12738	0.00014447	0.00014466	-0.031772	-0.031771	3.1633e-07	-3.1633e-07
-2.7087e-08	0.0040346	9.6123e-07	-1.3945e-07	0.017906	1.4139e-06	1.847	1.847	0.00014657	0.00014611	-2.9858e-09	0.0049415	-2.7471e-09	-1.8017e-08	0.016055	-1.379e-07	-2.3965e-08	-0.00090916	9.6225e-07	0.13092	0.13092	0.00014624	0.00014644	-0.033949	-0.033949	3.3103e-07	-3.3103e-07
-3.0097e-08	0.0044133	9.8861e-07	-1.505e-07	0.018933	1.3692e-06	1.8483	1.8483	0.00014831	0.00014783	-3.4262e-09	0.0052693	-4.6621e-09	-1.9597e-08	0.016562	-1.4349e-07	-2.6524e-08	-0.00085889	9.9159e-07	0.13445	0.13445	0.00014796	0.00014818	-0.036192	-0.036192	3.4593e-07	-3.4593e-07
-3.3335e-08	0.0048128	1.0151e-06	-1.6192e-07	0.019975	1.3237e-06	1.8495	1.8495	0.00015001	0.00014951	-3.9051e-09	0.0056075	-6.7116e-09	-2.1237e-08	0.017064	-1.4896e-07	-2.9273e-08	-0.00079821	1.0202e-06	0.13798	0.13798	0.00014965	0.00014987	-0.038499	-0.038499	3.6099e-07	-3.6099e-07
-3.6809e-08	0.0052334	1.0406e-06	-1.7369e-07	0.02103	1.2777e-06	1.8506	1.8506	0.00015167	0.00015115	-4.4238e-09	0.005956	-8.8934e-09	-2.2937e-08	0.017562	-1.5429e-07	-3.2217e-08	-0.00072677	1.0479e-06	0.14149	0.14149	0.00015129	0.00015153	-0.040869	-0.040868	3.762e-07	-3.762e-07
-4.0525e-08	0.0056753	1.0653e-06	-1.8579e-07	0.022099	1.2313e-06	1.8517	1.8517	0.00015329	0.00015276	-4.9836e-09	0.0063148	-1.1205e-08	-2.4695e-08	0.018056	-1.5948e-07	-3.5361e-08	-0.00064423	1.0749e-06	0.14499	0.14499	0.0001529	0.00015315	-0.043301	-0.0433	3.9155e-07	-3.9155e-07
-4.4489e-08	0.0061389	1.089e-06	-1.9819e-07	0.02318	1.1845e-06	1.8527	1.8527	0.00015488	0.00015432	-5.586e-09	0.0066838	-1.3645e-08	-2.651e-08	0.018545	-1.6454e-07	-3.8711e-08	-0.00055029	1.1011e-06	0.14848	0.14848	0.00015447	0.00015473	-0.045793	-0.045792	4.0702e-07	-4.0702e-07
-4.8706e-08	0.0066244	1.1117e-06	-2.1088e-07	0.024271	1.1375e-06	1.8536	1.8536	0.00015643	0.00015586	-6.232e-09	0.0070629	-1.6209e-08	-2.838e-08	0.01903	-1.6945e-07	-4.227e-08	-0.00044463	1.1265e-06	0.15196	0.15196	0.00015601	0.00015628	-0.048344	-0.048344	4.226e-07	-4.226e-07
-5.3182e-08	0.0071318	1.1335e-06	-2.2381e-07	0.025372	1.0903e-06	1.8545	1.8545	0.00015795	0.00015736	-6.923e-09	0.007452	-1.8895e-08	-3.0304e-08	0.01951	-1.7421e-07	-4.6043e-08	-0.00032699	1.151e-06	0.15543	0.15543	0.00015752	0.0001578	-0.050954	-0.050953	4.3826e-07	-4.3826e-07
-5.7922e-08	0.0076614	1.1544e-06	-2.3698e-07	0.026481	1.0431e-06	1.8553	1.8553	0.00015944	0.00015883	-7.6601e-09	0.0078511	-2.1701e-08	-3.2281e-08	0.019986	-1.7882e-07	-5.0033e-08	-0.00019711	1.1747e-06	0.15888	0.15888	0.00015899	0.00015928	-0.053621	-0.05362	4.5398e-07	-4.5398e-07
-6.2929e-08	0.0082134	1.1743e-06	-2.5035e-07	0.027598	9.9595e-07	1.856	1.856	0.0001609	0.00016027	-8.4445e-09	0.00826	-2.4622e-08	-3.4308e-08	0.020456	-1.8327e-07	-5.4243e-08	-5.4745e-05	1.1976e-06	0.16232	0.16232	0.00016043	0.00016074	-0.056343	-0.056343	4.6976e-07	-4.6976e-07
-6.8207e-08	0.0087878	1.1933e-06	-2.6391e-07	0.028722	9.4883e-07	1.8566	1.8566	0.00016233	0.00016168	-9.2771e-09	0.0086786	-2.7657e-08	-3.6384e-08	0.020922	-1.8758e-07	-5.8676e-08	0.00010032	1.2197e-06	0.16575	0.16575	0.00016185	0.00016216	-0.05912	-0.05912	4.8557e-07	-4.8557e-07
-7.376e-08	0.0093848	1.2113e-06	-2.7762e-07	0.02985	9.0184e-07	1.8572	1.8572	0.00016373	0.00016306	-1.0159e-08	0.0091069	-3.0802e-08	-3.8508e-08	0.021383	-1.9172e-07	-6.3334e-08	0.00026828	1.2409e-06	0.16916	0.16916	0.00016323	0.00016356	-0.061951	-0.06195	5.0139e-07	-5.0139e-07
-7.9589e-08	0.010005	1.2284e-06	-2.9146e-07	0.030984	8.5503e-07	1.8577	1.8577	0.00016511	0.00016441	-1.1092e-08	0.0095448	-3.4054e-08	-4.0678e-08	0.021839	-1.9571e-07	-6.8217e-08	0.00044934	1.2613e-06	0.17256	0.17256	0.00016459	0.00016493	-0.064833	-0.064833	5.1722e-07	-5.1722e-07
-8.5697e-08	0.010647	1.2446e-06	-3.0541e-07	0.03212	8.0844e-07	1.8582	1.8582	0.00016646	0.00016574	-1.2075e-08	0.0099921	-3.741e-08	-4.2892e-08	0.022289	-1.9954e-07	-7.3329e-08	0.00064364	1.2809e-06	0.17594	0.17594	0.00016592	0.00016627	-0.067766	-0.067766	5.3302e-07	-5.3302e-07
-9.2086e-08	0.011312	1.2598e-06	-3.1944e-07	0.033259	7.6212e-07	1.8586	1.8586	0.00016778	0.00016704	-1.3111e-08	0.010449	-4.0866e-08	-4.5148e-08	0.022735	-2.0321e-07	-7.8669e-08	0.00085133	1.2996e-06	0.17931	0.17931	0.00016723	0.00016759	-0.070748	-0.070748	5.4878e-07	-5.4878e-07
-9.8757e-08	0.012	1.2741e-06	-3.3354e-07	0.034399	7.1609e-07	1.8589	1.8589	0.00016908	0.00016832	-1.42e-08	0.010915	-4.442e-08	-4.7445e-08	0.023175	-2.0673e-07	-8.4238e-08	0.0010726	1.3175e-06	0.18266	0.18266	0.00016851	0.00016889	-0.073779	-0.073778	5.645e-07	-5.645e-07
-1.0571e-07	0.012711	1.2876e-06	-3.4767e-07	0.03554	6.7039e-07	1.8591	1.8591	0.00017035	0.00016958	-1.5342e-08	0.01139	-4.8067e-08	-4.9781e-08	0.02361	-2.1008e-07	-9.0035e-08	0.0013074	1.3346e-06	0.186	0.186	0.00016977	0.00017016	-0.076856	-0.076855	5.8014e-07	-5.8014e-07
-1.1295e-07	0.013444	1.3001e-06	-3.6181e-07	0.036681	6.2505e-07	1.8593	1.8593	0.00017161	0.00017081	-1.6539e-08	0.011874	-5.1805e-08	-5.2153e-08	0.02404	-2.1328e-07	-9.6061e-08	0.001556	1.3509e-06	0.18932	0.18932	0.00017101	0.00017141	-0.079978	-0.079978	5.957e-07	-5.957e-07
-1.2047e-07	0.014201	1.3117e-06	-3.7595e-07	0.03782	5.801e-07	1.8595	1.8595	0.00017284	0.00017202	-1.7792e-08	0.012367	-5.5631e-08	-5.4561e-08	0.024464	-2.1632e-07	-1.0231e-07	0.0018184	1.3664e-06	0.19262	0.19262	0.00017222	0.00017264	-0.083144	-0.083144	6.1115e-07	-6.1115e-07
-1.2827e-07	0.01498	1.3224e-06	-3.9006e-07	0.038957	5.3555e-07	1.8595	1.8595	0.00017404	0.00017321	-1.91e-08	0.012869	-5.9541e-08	-5.7002e-08	0.024883	-2.192e-07	-1.0879e-07	0.0020947	1.3811e-06	0.1959	0.1959	0.00017342	0.00017384	-0.086353	-0.086353	6.2649e-07	-6.2649e-07
-1.3635e-07	0.015782	1.3322e-06	-4.0413e-07	0.04009	4.9143e-07	1.8596	1.8596	0.00017523	0.00017438	-2.0465e-08	0.01338	-6.3531e-08	-5.9474e-08	0.025296	-2.2192e-07	-1.155e-07	0.0023849	1.3949e-06	0.19917	0.19917	0.00017459	0.00017503	-0.089604	-0.089603	6.4171e-07	-6.4171e-07
-1.4471e-07	0.016606	1.3412e-06	-4.1813e-07	0.04122	4.4776e-07	1.8595	1.8595	0.0001764	0.00017553	-2.1886e-08	0.0139	-6.7599e-08	-6.1976e-08	0.025704	-2.2449e-07	-1.2243e-07	0.0026891	1.408e-06	0.20242	0.20242	0.00017574	0.00017619	-0.092894	-0.092893	6.5678e-07	-6.5678e-07
-1.5335e-07	0.017453	1.3492e-06	-4.3204e-07	0.042346	4.0455e-07	1.8594	1.8594	0.00017755	0.00017666	-2.3366e-08	0.014428	-7.1741e-08	-6.4505e-08	0.026106	-2.269e-07	-1.2958e-07	0.0030073	1.4203e-06	0.20564	0.20564	0.00017688	0.00017734	-0.096222	-0.096222	6.717e-07	-6.717e-07
-1.6227e-07	0.018322	1.3565e-06	-4.4586e-07	0.043465	3.6182e-07	1.8593	1.8593	0.00017868	0.00017778	-2.4903e-08	0.014964	-7.5954e-08	-6.7059e-08	0.026502	-2.2916e-07	-1.3694e-07	0.0033394	1.4318e-06	0.20885	0.20885	0.00017799	0.00017846	-0.099588	-0.099588	6.8645e-07	-6.8645e-07
-1.7146e-07	0.019214	1.3629e-06	-4.5956e-07	0.044578	3.1959e-07	1.8591	1.8591	0.00017979	0.00017887	-2.6498e-08	0.015509	-8.0234e-08	-6.9637e-08	0.026893	-2.3126e-07	-1.4453e-07	0.0036855	1.4425e-06	0.21204	0.21204	0.00017909	0.00017957	-0.10299	-0.10299	7.0102e-07	-7.0102e-07
-1.8092e-07	0.020128	1.3684e-06	-4.7312e-07	0.045684	2.7787e-07	1.8588	1.8588	0.00018088	0.00017995	-2.8153e-08	0.016062	-8.4579e-08	-7.2236e-08	0.027278	-2.3322e-07	-1.5232e-07	0.0040455	1.4524e-06	0.21521	0.21521	0.00018017	0.00018066	-0.10642	-0.10642	7.154e-07	-7.154e-07
-1.9065e-07	0.021063	1.3732e-06	-4.8654e-07	0.046783	2.3667e-07	1.8585	1.8585	0.00018196	0.00018101	-2.9866e-08	0.016622	-8.8984e-08	-7.4855e-08	0.027657	-2.3502e-07	-1.6033e-07	0.0044194	1.4616e-06	0.21836	0.21836	0.00018123	0.00018174	-0.10989	-0.10989	7.2959e-07	-7.2959e-07
-2.0065e-07	0.022021	1.3771e-06	-4.998e-07	0.047872	1.96e-07	1.8581	1.8581	0.00018302	0.00018205	-3.1639e-08	0.017191	-9.3448e-08	-7.7491e-08	0.02803	-2.3667e-07	-1.6854e-07	0.0048072	1.47e-06	0.22148	0.22148	0.00018227	0.00018279	-0.11339	-0.11339	7.4356e-07	-7.4356e-07
-2.1091e-07	0.023	1.3802e-06	-5.1288e-07	0.048952	1.5587e-07	1.8577	1.8577	0.00018406	0.00018308	-3.3471e-08	0.017768	-9.7966e-08	-8.0142e-08	0.028398	-2.3817e-07	-1.7695e-07	0.0052087	1.4777e-06	0.22459	0.22459	0.0001833	0.00018384	-0.11692	-0.11692	7.5732e-07	-7.5732e-07
-2.2142e-07	0.024	1.3825e-06	-5.2578e-07	0.050023	1.163e-07	1.8572	1.8572	0.00018509	0.00018409	-3.5362e-08	0.018352	-1.0253e-07	-8.2807e-08	0.02876	-2.3953e-07	-1.8557e-07	0.005624	1.4847e-06	0.22767	0.22767	0.00018432	0.00018486	-0.12048	-0.12048	7.7085e-07	-7.7085e-07
-2.3219e-07	0.025022	1.3841e-06	-5.3849e-07	0.051082	7.7284e-08	1.8567	1.8567	0.0001861	0.00018509	-3.7314e-08	0.018944	-1.0715e-07	-8.5484e-08	0.029115	-2.4074e-07	-1.9437e-07	0.0060528	1.4909e-06	0.23073	0.23073	0.00018531	0.00018587	-0.12407	-0.12407	7.8415e-07	-7.8415e-07
-2.4321e-07	0.026065	1.3848e-06	-5.5098e-07	0.05213	3.8842e-08	1.8561	1.8561	0.00018709	0.00018607	-3.9325e-08	0.019544	-1.1181e-07	-8.817e-08	0.029465	-2.418e-07	-2.0337e-07	0.0064952	1.4963e-06	0.23376	0.23376	0.0001863	0.00018687	-0.12768	-0.12768	7.9721e-07	-7.9721e-07
-2.5448e-07	0.027128	1.3849e-06	-5.6327e-07	0.053166	9.7732e-10	1.8555	1.8555	0.00018807	0.00018704	-4.1396e-08	0.020151	-1.1652e-07	-9.0863e-08	0.029808	-2.4273e-07	-2.1255e-07	0.0069509	1.5011e-06	0.23678	0.23678	0.00018726	0.00018785	-0.13132	-0.13131	8.1002e-07	-8.1002e-07
-2.6598e-07	0.028212	1.3841e-06	-5.7532e-07	0.054189	-3.6301e-08	1.8548	1.8548	0.00018904	0.00018799	-4.3528e-08	0.020765	-1.2126e-07	-9.3562e-08	0.030146	-2.4351e-07	-2.2192e-07	0.0074199	1.5052e-06	0.23977	0.23977	0.00018822	0.00018881	-0.13497	-0.13497	8.2259e-07	-8.2259e-07
-2.7773e-07	0.029316	1.3827e-06	-5.8715e-07	0.055199	-7.2988e-08	1.8541	1.8541	0.00018999	0.00018893	-4.5719e-08	0.021386	-1.2604e-07	-9.6265e-08	0.030477	-2.4416e-07	-2.3146e-07	0.007902	1.5085e-06	0.24273	0.24273	0.00018916	0.00018976	-0.13865	-0.13865	8.3489e-07	-8.3489e-07
-2.897e-07	0.03044	1.3805e-06	-5.9874e-07	0.056195	-1.0907e-07	1.8533	1.8533	0.00019093	0.00018986	-4.7969e-08	0.022014	-1.3085e-07	-9.8969e-08	0.030802	-2.4466e-07	-2.4118e-07	0.0083971	1.5112e-06	0.24567	0.24567	0.00019009	0.0001907	-0.14235	-0.14235	8.4694e-07	-8.4694e-07
-3.019e-07	0.031583	1.3776e-06	-6.1008e-07	0.057177	-1.4456e-07	1.8525	1.8525	0.00019186	0.00019077	-5.028e-08	0.022649	-1.3569e-07	-1.0167e-07	0.031121	-2.4504e-07	-2.5106e-07	0.0089049	1.5132e-06	0.24859	0.24859	0.000191	0.00019163	-0.14607	-0.14607	8.5872e-07	-8.5872e-07
-3.1433e-07	0.032746	1.374e-06	-6.2117e-07	0.058144	-1.7943e-07	1.8517	1.8517	0.00019277	0.00019167	-5.2649e-08	0.023291	-1.4056e-07	-1.0437e-07	0.031434	-2.4528e-07	-2.611e-07	0.0094254	1.5145e-06	0.25147	0.25148	0.0001919	0.00019254	-0.14981	-0.14981	8.7023e-07	-8.7023e-07
-3.2697e-07	0.033928	1.3697e-06	-6.3201e-07	0.059095	-2.1369e-07	1.8508	1.8508	0.00019367	0.00019256	-5.5078e-08	0.023939	-1.4545e-07	-1.0707e-07	0.031741	-2.4538e-07	-2.713e-07	0.0099584	1.5152e-06	0.25434	0.25434	0.00019279	0.00019344	-0.15356	-0.15356	8.8147e-07	-8.8147e-07
