-4.7585e-07	-0.032714	2.1461e-05	-3.1587e-06	-0.08631	2.7109e-05	1.9738	1.9739	0.00011915	0.00011012	-3.5451e-08	0.00034898	2.0671e-07	-3.8036e-07	0.0086178	-3.0942e-06	-4.3729e-07	-0.032958	2.122e-05
-5.4512e-07	-0.034386	2.1947e-05	-3.4636e-06	-0.083594	2.4285e-05	1.9777	1.9777	0.00012206	0.00011269	-4.514e-08	0.00047238	1.5966e-07	-4.3238e-07	0.0092466	-3.2485e-06	-4.9659e-07	-0.034755	2.1756e-05
-6.2062e-07	-0.036001	2.2381e-05	-3.7748e-06	-0.08072	2.1722e-05	1.9812	1.9812	0.00012488	0.00011515	-5.607e-08	0.00060977	1.0819e-07	-4.8661e-07	0.0098827	-3.39e-06	-5.6087e-07	-0.03651	2.2245e-05
-7.0244e-07	-0.037555	2.2769e-05	-4.0912e-06	-0.077712	1.9404e-05	1.9844	1.9844	0.00012761	0.00011753	-6.8281e-08	0.00076135	5.271e-08	-5.4291e-07	0.010525	-3.5192e-06	-6.3019e-07	-0.038218	2.2691e-05
-7.9067e-07	-0.039047	2.3115e-05	-4.4114e-06	-0.074589	1.7315e-05	1.9874	1.9874	0.00013025	0.00011983	-8.1814e-08	0.00092732	-6.4276e-09	-6.0112e-07	0.011173	-3.637e-06	-7.0459e-07	-0.039879	2.3098e-05
-8.8535e-07	-0.040474	2.3424e-05	-4.7344e-06	-0.07137	1.5437e-05	1.9901	1.9901	0.00013281	0.00012204	-9.6703e-08	0.0011078	-6.8877e-08	-6.6112e-07	0.011827	-3.7441e-06	-7.841e-07	-0.041489	2.3472e-05
-9.8654e-07	-0.041835	2.3699e-05	-5.0592e-06	-0.068069	1.3754e-05	1.9926	1.9926	0.0001353	0.00012419	-1.1298e-07	0.001303	-1.3432e-07	-7.2279e-07	0.012484	-3.8413e-06	-8.6871e-07	-0.043049	2.3814e-05
-1.0942e-06	-0.043129	2.3944e-05	-5.3849e-06	-0.064699	1.2248e-05	1.9949	1.9949	0.00013771	0.00012626	-1.3068e-07	0.001513	-2.0247e-07	-7.8599e-07	0.013145	-3.9294e-06	-9.5841e-07	-0.044556	2.4129e-05
-1.2085e-06	-0.044355	2.4162e-05	-5.7108e-06	-0.061271	1.0902e-05	1.997	1.997	0.00014006	0.00012827	-1.4983e-07	0.0017379	-2.7305e-07	-8.5064e-07	0.013809	-4.0091e-06	-1.0532e-06	-0.046009	2.4419e-05
-1.3292e-06	-0.045511	2.4356e-05	-6.0361e-06	-0.057796	9.7016e-06	1.9989	1.9989	0.00014234	0.00013022	-1.7045e-07	0.0019778	-3.4583e-07	-9.1661e-07	0.014476	-4.0812e-06	-1.153e-06	-0.047408	2.4687e-05
