-2.1765e-07	-0.32028	2.0817e-05	-2.0392e-06	0.047971	0.00010736	0.42322	0.42326	1.0927e-05	-1.0927e-05
-2.6484e-07	-0.31923	2.2959e-05	-2.3599e-06	0.052477	0.0001071	0.41981	0.41986	1.1953e-05	-1.1953e-05
-3.1897e-07	-0.31809	2.508e-05	-2.7065e-06	0.05699	0.00010606	0.41624	0.41629	1.2982e-05	-1.2982e-05
-3.8053e-07	-0.31686	2.7167e-05	-3.0779e-06	0.061499	0.00010434	0.41253	0.41257	1.4013e-05	-1.4013e-05
-4.4999e-07	-0.31554	2.9208e-05	-3.4729e-06	0.065993	0.00010205	0.40869	0.40873	1.5043e-05	-1.5043e-05
-5.2779e-07	-0.31413	3.1193e-05	-3.8899e-06	0.070465	9.9258e-05	0.40473	0.40478	1.607e-05	-1.607e-05
-6.1433e-07	-0.31263	3.3114e-05	-4.3271e-06	0.074905	9.606e-05	0.40067	0.40072	1.7093e-05	-1.7093e-05
-7.0999e-07	-0.31105	3.4965e-05	-4.7829e-06	0.079309	9.2528e-05	0.39652	0.39657	1.8112e-05	-1.8112e-05
-8.1509e-07	-0.30937	3.6739e-05	-5.2552e-06	0.083671	8.8729e-05	0.39229	0.39233	1.9125e-05	-1.9125e-05
-9.2993e-07	-0.30761	3.8434e-05	-5.742e-06	0.087985	8.4724e-05	0.38797	0.38802	2.0131e-05	-2.0131e-05
-1.0548e-06	-0.30577	4.0045e-05	-6.2413e-06	0.092249	8.0567e-05	0.38359	0.38363	2.1129e-05	-2.1129e-05
-1.1898e-06	-0.30384	4.1571e-05	-6.751e-06	0.096459	7.6303e-05	0.37914	0.37918	2.2118e-05	-2.2118e-05
-1.3352e-06	-0.30183	4.301e-05	-7.2692e-06	0.10061	7.1975e-05	0.37463	0.37467	2.3098e-05	-2.3098e-05
-1.491e-06	-0.29973	4.4363e-05	-7.7937e-06	0.1047	6.7617e-05	0.37006	0.3701	2.4069e-05	-2.4069e-05
-1.6575e-06	-0.29756	4.5628e-05	-8.3226e-06	0.10873	6.326e-05	0.36544	0.36548	2.5028e-05	-2.5028e-05
-1.8346e-06	-0.29531	4.6807e-05	-8.8539e-06	0.1127	5.893e-05	0.36078	0.36081	2.5977e-05	-2.5977e-05
-2.0223e-06	-0.29297	4.79e-05	-9.3859e-06	0.1166	5.4648e-05	0.35606	0.35609	2.6914e-05	-2.6914e-05
-2.2206e-06	-0.29057	4.8908e-05	-9.9166e-06	0.12043	5.0433e-05	0.35131	0.35134	2.7839e-05	-2.7839e-05
-2.4295e-06	-0.28808	4.9834e-05	-1.0444e-05	0.1242	4.63e-05	0.34652	0.34654	2.8752e-05	-2.8752e-05
-2.6488e-06	-0.28552	5.0679e-05	-1.0967e-05	0.1279	4.226e-05	0.34169	0.34171	2.9651e-05	-2.9651e-05
-2.8785e-06	-0.28289	5.1446e-05	-1.1484e-05	0.13152	3.8324e-05	0.33682	0.33685	3.0537e-05	-3.0537e-05
-3.1184e-06	-0.28019	5.2136e-05	-1.1994e-05	0.13508	3.4499e-05	0.33193	0.33195	3.1409e-05	-3.1409e-05
-3.3683e-06	-0.27742	5.2752e-05	-1.2494e-05	0.13856	3.0789e-05	0.327	0.32702	3.2267e-05	-3.2267e-05
-3.628e-06	-0.27458	5.3296e-05	-1.2984e-05	0.14197	2.72e-05	0.32205	0.32207	3.3111e-05	-3.3111e-05
-3.8972e-06	-0.27167	5.377e-05	-1.3463e-05	0.14531	2.3734e-05	0.31707	0.31709	3.394e-05	-3.394e-05
-4.1758e-06	-0.2687	5.4178e-05	-1.3928e-05	0.14857	2.0393e-05	0.31206	0.31208	3.4753e-05	-3.4753e-05
-4.4634e-06	-0.26567	5.4522e-05	-1.438e-05	0.15176	1.7176e-05	0.30704	0.30706	3.5552e-05	-3.5552e-05
-4.7598e-06	-0.26257	5.4803e-05	-1.4818e-05	0.15487	1.4083e-05	0.30199	0.30201	3.6335e-05	-3.6335e-05
-5.0646e-06	-0.25941	5.5026e-05	-1.524e-05	0.15791	1.1114e-05	0.29693	0.29694	3.7102e-05	-3.7102e-05
-5.3775e-06	-0.25619	5.5191e-05	-1.5646e-05	0.16088	8.266e-06	0.29185	0.29186	3.7852e-05	-3.7852e-05
-5.6981e-06	-0.25292	5.5302e-05	-1.6034e-05	0.16376	5.5378e-06	0.28675	0.28676	3.8587e-05	-3.8587e-05
-6.0262e-06	-0.24959	5.536e-05	-1.6405e-05	0.16658	2.9265e-06	0.28164	0.28165	3.9305e-05	-3.9305e-05
-6.3614e-06	-0.2462	5.5369e-05	-1.6758e-05	0.16932	4.2937e-07	0.27652	0.27653	4.0006e-05	-4.0006e-05
-6.7032e-06	-0.24276	5.533e-05	-1.7092e-05	0.17198	-1.9565e-06	0.27138	0.27139	4.0691e-05	-4.0691e-05
-7.0514e-06	-0.23927	5.5245e-05	-1.7406e-05	0.17456	-4.2344e-06	0.26624	0.26625	4.1358e-05	-4.1358e-05
-7.4054e-06	-0.23573	5.5117e-05	-1.7701e-05	0.17707	-6.4076e-06	0.26109	0.2611	4.2009e-05	-4.2009e-05
-7.7649e-06	-0.23214	5.4947e-05	-1.7976e-05	0.17951	-8.4793e-06	0.25594	0.25594	4.2642e-05	-4.2642e-05
-8.1295e-06	-0.2285	5.4738e-05	-1.8231e-05	0.18186	-1.0453e-05	0.25078	0.25078	4.3257e-05	-4.3257e-05
-8.4988e-06	-0.22482	5.4492e-05	-1.8465e-05	0.18414	-1.2332e-05	0.24561	0.24562	4.3855e-05	-4.3855e-05
-8.8724e-06	-0.22109	5.4209e-05	-1.8679e-05	0.18635	-1.412e-05	0.24045	0.24045	4.4435e-05	-4.4435e-05
-9.2498e-06	-0.21732	5.3893e-05	-1.8872e-05	0.18847	-1.582e-05	0.23528	0.23529	4.4998e-05	-4.4998e-05
-9.6307e-06	-0.21351	5.3544e-05	-1.9044e-05	0.19053	-1.7436e-05	0.23012	0.23013	4.5543e-05	-4.5543e-05
-1.0015e-05	-0.20966	5.3165e-05	-1.9194e-05	0.1925	-1.897e-05	0.22496	0.22497	4.607e-05	-4.607e-05
-1.0401e-05	-0.20577	5.2756e-05	-1.9324e-05	0.1944	-2.0426e-05	0.21981	0.21981	4.6578e-05	-4.6578e-05
-1.079e-05	-0.20185	5.232e-05	-1.9433e-05	0.19622	-2.1806e-05	0.21466	0.21466	4.7069e-05	-4.7069e-05
-1.118e-05	-0.19789	5.1858e-05	-1.9522e-05	0.19797	-2.3115e-05	0.20951	0.20952	4.7542e-05	-4.7542e-05
-1.1572e-05	-0.1939	5.1371e-05	-1.9589e-05	0.19964	-2.4354e-05	0.20438	0.20438	4.7996e-05	-4.7996e-05
-1.1965e-05	-0.18987	5.086e-05	-1.9635e-05	0.20123	-2.5526e-05	0.19926	0.19926	4.8432e-05	-4.8432e-05
-1.2358e-05	-0.18582	5.0327e-05	-1.9661e-05	0.20275	-2.6635e-05	0.19414	0.19415	4.885e-05	-4.885e-05
-1.2751e-05	-0.18173	4.9774e-05	-1.9667e-05	0.2042	-2.7682e-05	0.18904	0.18905	4.925e-05	-4.925e-05
-1.3144e-05	-0.17762	4.92e-05	-1.9652e-05	0.20557	-2.867e-05	0.18396	0.18396	4.9631e-05	-4.9631e-05
-1.3537e-05	-0.17349	4.8608e-05	-1.9617e-05	0.20686	-2.9602e-05	0.17889	0.17889	4.9994e-05	-4.9994e-05
-1.3928e-05	-0.16932	4.7999e-05	-1.9563e-05	0.20808	-3.048e-05	0.17383	0.17383	5.0339e-05	-5.0339e-05
-1.4318e-05	-0.16514	4.7373e-05	-1.9489e-05	0.20923	-3.1305e-05	0.1688	0.1688	5.0665e-05	-5.0665e-05
-1.4706e-05	-0.16093	4.6731e-05	-1.9395e-05	0.2103	-3.208e-05	0.16378	0.16378	5.0973e-05	-5.0973e-05
-1.5091e-05	-0.15671	4.6075e-05	-1.9282e-05	0.2113	-3.2808e-05	0.15878	0.15878	5.1263e-05	-5.1263e-05
-1.5474e-05	-0.15246	4.5405e-05	-1.9151e-05	0.21223	-3.3489e-05	0.15381	0.15381	5.1534e-05	-5.1534e-05
-1.5854e-05	-0.1482	4.4723e-05	-1.9001e-05	0.21308	-3.4126e-05	0.14886	0.14886	5.1787e-05	-5.1787e-05
-1.6231e-05	-0.14392	4.4028e-05	-1.8833e-05	0.21386	-3.4721e-05	0.14393	0.14393	5.2022e-05	-5.2022e-05
-1.6604e-05	-0.13963	4.3323e-05	-1.8648e-05	0.21457	-3.5275e-05	0.13903	0.13903	5.2238e-05	-5.2238e-05
-1.6973e-05	-0.13533	4.2607e-05	-1.8444e-05	0.2152	-3.5789e-05	0.13415	0.13415	5.2436e-05	-5.2436e-05
-1.7337e-05	-0.13101	4.1882e-05	-1.8224e-05	0.21577	-3.6266e-05	0.1293	0.1293	5.2616e-05	-5.2616e-05
-1.7697e-05	-0.12669	4.1147e-05	-1.7987e-05	0.21627	-3.6706e-05	0.12448	0.12448	5.2778e-05	-5.2778e-05
-1.8052e-05	-0.12235	4.0405e-05	-1.7733e-05	0.21669	-3.7112e-05	0.11969	0.11969	5.2922e-05	-5.2922e-05
-1.8401e-05	-0.11801	3.9656e-05	-1.7464e-05	0.21705	-3.7484e-05	0.11493	0.11493	5.3047e-05	-5.3047e-05
-1.8744e-05	-0.11367	3.8899e-05	-1.7178e-05	0.21733	-3.7823e-05	0.1102	0.1102	5.3155e-05	-5.3155e-05
-1.9082e-05	-0.10932	3.8136e-05	-1.6878e-05	0.21755	-3.8132e-05	0.10551	0.10551	5.3244e-05	-5.3244e-05
-1.9413e-05	-0.10496	3.7368e-05	-1.6562e-05	0.2177	-3.841e-05	0.10085	0.10085	5.3316e-05	-5.3316e-05
-1.9738e-05	-0.10061	3.6595e-05	-1.6232e-05	0.21779	-3.866e-05	0.096219	0.096219	5.3369e-05	-5.3369e-05
-2.0056e-05	-0.096249	3.5817e-05	-1.5888e-05	0.2178	-3.8882e-05	0.091628	0.091627	5.3405e-05	-5.3405e-05
-2.0366e-05	-0.091894	3.5036e-05	-1.553e-05	0.21775	-3.9077e-05	0.087073	0.087072	5.3424e-05	-5.3424e-05
-2.0669e-05	-0.087542	3.4251e-05	-1.5159e-05	0.21764	-3.9247e-05	0.082555	0.082555	5.3424e-05	-5.3424e-05
-2.0965e-05	-0.083192	3.3463e-05	-1.4775e-05	0.21746	-3.9391e-05	0.078076	0.078075	5.3407e-05	-5.3407e-05
-2.1253e-05	-0.078848	3.2673e-05	-1.4378e-05	0.21721	-3.9512e-05	0.073636	0.073635	5.3373e-05	-5.3373e-05
-2.1532e-05	-0.07451	3.1881e-05	-1.3969e-05	0.21691	-3.9609e-05	0.069235	0.069235	5.3321e-05	-5.3321e-05
-2.1803e-05	-0.070179	3.1087e-05	-1.3549e-05	0.21654	-3.9685e-05	0.064876	0.064875	5.3252e-05	-5.3252e-05
-2.2065e-05	-0.065857	3.0292e-05	-1.3117e-05	0.2161	-3.9738e-05	0.060558	0.060557	5.3166e-05	-5.3166e-05
-2.2319e-05	-0.061545	2.9497e-05	-1.2674e-05	0.21561	-3.9771e-05	0.056282	0.056281	5.3063e-05	-5.3063e-05
-2.2563e-05	-0.057244	2.8701e-05	-1.2221e-05	0.21506	-3.9784e-05	0.052049	0.052048	5.2943e-05	-5.2943e-05
-2.2798e-05	-0.052955	2.7906e-05	-1.1757e-05	0.21445	-3.9778e-05	0.047859	0.047859	5.2805e-05	-5.2805e-05
-2.3024e-05	-0.048679	2.711e-05	-1.1284e-05	0.21377	-3.9753e-05	0.043714	0.043714	5.2652e-05	-5.2652e-05
-2.324e-05	-0.044419	2.6316e-05	-1.0802e-05	0.21304	-3.971e-05	0.039614	0.039614	5.2481e-05	-5.2481e-05
-2.3446e-05	-0.040173	2.5523e-05	-1.031e-05	0.21226	-3.965e-05	0.035559	0.035559	5.2294e-05	-5.2294e-05
-2.3642e-05	-0.035945	2.4732e-05	-9.8106e-06	0.21141	-3.9573e-05	0.031551	0.03155	5.2091e-05	-5.2091e-05
-2.3828e-05	-0.031735	2.3942e-05	-9.3027e-06	0.21052	-3.9479e-05	0.027589	0.027589	5.1871e-05	-5.1871e-05
-2.4004e-05	-0.027544	2.3155e-05	-8.7871e-06	0.20956	-3.9371e-05	0.023674	0.023674	5.1636e-05	-5.1636e-05
-2.4169e-05	-0.023372	2.237e-05	-8.2642e-06	0.20855	-3.9247e-05	0.019807	0.019807	5.1384e-05	-5.1384e-05
-2.4324e-05	-0.019223	2.1588e-05	-7.7343e-06	0.20749	-3.9108e-05	0.015989	0.015989	5.1116e-05	-5.1116e-05
-2.4468e-05	-0.015095	2.0809e-05	-7.198e-06	0.20638	-3.8955e-05	0.012219	0.012219	5.0833e-05	-5.0833e-05
-2.4601e-05	-0.010991	2.0033e-05	-6.6555e-06	0.20522	-3.8789e-05	0.0084986	0.008499	5.0534e-05	-5.0534e-05
-2.4723e-05	-0.0069106	1.9261e-05	-6.1072e-06	0.204	-3.861e-05	0.0048278	0.0048283	5.0219e-05	-5.0219e-05
-2.4834e-05	-0.0028558	1.8492e-05	-5.5536e-06	0.20274	-3.8418e-05	0.0012071	0.0012077	4.989e-05	-4.989e-05
-2.4934e-05	0.0011727	1.7728e-05	-4.9949e-06	0.20143	-3.8214e-05	-0.0023631	-0.0023624	4.9545e-05	-4.9545e-05
-2.5023e-05	0.005174	1.6968e-05	-4.4317e-06	0.20007	-3.7998e-05	-0.0058824	-0.0058815	4.9185e-05	-4.9185e-05
-2.51e-05	0.0091472	1.6213e-05	-3.8641e-06	0.19866	-3.7771e-05	-0.0093504	-0.0093494	4.8811e-05	-4.8811e-05
-2.5166e-05	0.013091	1.5462e-05	-3.2927e-06	0.19721	-3.7533e-05	-0.012767	-0.012766	4.8421e-05	-4.8421e-05
-2.522e-05	0.017005	1.4716e-05	-2.7177e-06	0.19571	-3.7284e-05	-0.016131	-0.01613	4.8018e-05	-4.8018e-05
-2.5263e-05	0.020889	1.3976e-05	-2.1396e-06	0.19417	-3.7025e-05	-0.019444	-0.019442	4.76e-05	-4.76e-05
-2.5294e-05	0.02474	1.3241e-05	-1.5587e-06	0.19258	-3.6756e-05	-0.022703	-0.022702	4.7167e-05	-4.7167e-05
-2.5314e-05	0.02856	1.2511e-05	-9.7526e-07	0.19095	-3.6478e-05	-0.02591	-0.025909	4.6721e-05	-4.6721e-05
-2.5322e-05	0.032345	1.1787e-05	-3.8973e-07	0.18929	-3.6191e-05	-0.029065	-0.029063	4.6261e-05	-4.6261e-05
-2.5318e-05	0.036097	1.1069e-05	1.9758e-07	0.18758	-3.5895e-05	-0.032165	-0.032164	4.5787e-05	-4.5787e-05
-2.5302e-05	0.039813	1.0358e-05	7.8633e-07	0.18583	-3.559e-05	-0.035213	-0.035211	4.53e-05	-4.53e-05
-2.5275e-05	0.043494	9.652e-06	1.3762e-06	0.18404	-3.5278e-05	-0.038206	-0.038204	4.4799e-05	-4.4799e-05
-2.5235e-05	0.047138	8.9528e-06	1.9668e-06	0.18222	-3.4957e-05	-0.041146	-0.041144	4.4286e-05	-4.4286e-05
-2.5184e-05	0.050746	8.2602e-06	2.5579e-06	0.18036	-3.4629e-05	-0.044032	-0.04403	4.3759e-05	-4.3759e-05
-2.5121e-05	0.054315	7.5743e-06	3.1491e-06	0.17846	-3.4294e-05	-0.046864	-0.046861	4.322e-05	-4.322e-05
-2.5046e-05	0.057845	6.8953e-06	3.7401e-06	0.17653	-3.3952e-05	-0.049641	-0.049638	4.2668e-05	-4.2668e-05
-2.496e-05	0.061337	6.2232e-06	4.3306e-06	0.17456	-3.3603e-05	-0.052364	-0.052361	4.2104e-05	-4.2104e-05
-2.4861e-05	0.064788	5.5583e-06	4.9203e-06	0.17256	-3.3248e-05	-0.055032	-0.055029	4.1528e-05	-4.1528e-05
-2.4751e-05	0.068198	4.9005e-06	5.5089e-06	0.17053	-3.2887e-05	-0.057646	-0.057643	4.0939e-05	-4.0939e-05
-2.4629e-05	0.071568	4.2502e-06	6.0961e-06	0.16847	-3.252e-05	-0.060205	-0.060202	4.0339e-05	-4.0339e-05
-2.4496e-05	0.074896	3.6072e-06	6.6816e-06	0.16638	-3.2147e-05	-0.062709	-0.062706	3.9728e-05	-3.9728e-05
-2.435e-05	0.078181	2.9718e-06	7.2651e-06	0.16426	-3.1769e-05	-0.065159	-0.065156	3.9105e-05	-3.9105e-05
-2.4193e-05	0.081423	2.3441e-06	7.8463e-06	0.16211	-3.1385e-05	-0.067553	-0.06755	3.8471e-05	-3.8471e-05
-2.4025e-05	0.084622	1.7242e-06	8.425e-06	0.15994	-3.0997e-05	-0.069893	-0.06989	3.7826e-05	-3.7826e-05
-2.3845e-05	0.087776	1.1121e-06	9.0008e-06	0.15773	-3.0604e-05	-0.072178	-0.072174	3.717e-05	-3.717e-05
-2.3653e-05	0.090886	5.08e-07	9.5735e-06	0.15551	-3.0206e-05	-0.074408	-0.074404	3.6504e-05	-3.6504e-05
-2.345e-05	0.093952	-8.8097e-08	1.0143e-05	0.15325	-2.9805e-05	-0.076582	-0.076579	3.5828e-05	-3.5828e-05
-2.3236e-05	0.096971	-6.7608e-07	1.0709e-05	0.15098	-2.9399e-05	-0.078702	-0.078699	3.5141e-05	-3.5141e-05
-2.3011e-05	0.099945	-1.2559e-06	1.127e-05	0.14868	-2.8989e-05	-0.080768	-0.080764	3.4445e-05	-3.4445e-05
-2.2774e-05	0.10287	-1.8274e-06	1.1828e-05	0.14635	-2.8576e-05	-0.082778	-0.082774	3.3739e-05	-3.3739e-05
-2.2527e-05	0.10575	-2.3906e-06	1.2381e-05	0.14401	-2.8159e-05	-0.084733	-0.084729	3.3023e-05	-3.3023e-05
-2.2268e-05	0.10858	-2.9454e-06	1.293e-05	0.14165	-2.7739e-05	-0.086634	-0.08663	3.2298e-05	-3.2298e-05
-2.1999e-05	0.11137	-3.4917e-06	1.3474e-05	0.13927	-2.7316e-05	-0.08848	-0.088476	3.1565e-05	-3.1565e-05
-2.1718e-05	0.11411	-4.0295e-06	1.4013e-05	0.13686	-2.689e-05	-0.090271	-0.090267	3.0822e-05	-3.0822e-05
-2.1427e-05	0.1168	-4.5587e-06	1.4546e-05	0.13445	-2.6461e-05	-0.092008	-0.092004	3.0072e-05	-3.0072e-05
-2.1126e-05	0.11944	-5.0793e-06	1.5074e-05	0.13201	-2.603e-05	-0.093691	-0.093686	2.9312e-05	-2.9312e-05
-2.0814e-05	0.12203	-5.5912e-06	1.5596e-05	0.12956	-2.5596e-05	-0.095319	-0.095314	2.8545e-05	-2.8545e-05
-2.0492e-05	0.12457	-6.0944e-06	1.6112e-05	0.12709	-2.516e-05	-0.096893	-0.096888	2.777e-05	-2.777e-05
-2.0159e-05	0.12706	-6.5889e-06	1.6622e-05	0.12461	-2.4722e-05	-0.098413	-0.098408	2.6988e-05	-2.6988e-05
-1.9817e-05	0.1295	-7.0745e-06	1.7125e-05	0.12212	-2.4282e-05	-0.099879	-0.099873	2.6198e-05	-2.6198e-05
-1.9464e-05	0.1319	-7.5513e-06	1.7622e-05	0.11961	-2.384e-05	-0.10129	-0.10129	2.5401e-05	-2.5401e-05
-1.9102e-05	0.13424	-8.0193e-06	1.8112e-05	0.11709	-2.3397e-05	-0.10265	-0.10264	2.4597e-05	-2.4597e-05
-1.873e-05	0.13653	-8.4783e-06	1.8595e-05	0.11456	-2.2952e-05	-0.10395	-0.10395	2.3787e-05	-2.3787e-05
-1.8349e-05	0.13877	-8.9284e-06	1.907e-05	0.11202	-2.2505e-05	-0.10521	-0.1052	2.297e-05	-2.297e-05
-1.7958e-05	0.14096	-9.3696e-06	1.9539e-05	0.10947	-2.2058e-05	-0.1064	-0.1064	2.2147e-05	-2.2147e-05
-1.7558e-05	0.1431	-9.8017e-06	1.9999e-05	0.10691	-2.1609e-05	-0.10755	-0.10754	2.1318e-05	-2.1318e-05
-1.7149e-05	0.14518	-1.0225e-05	2.0452e-05	0.10434	-2.116e-05	-0.10864	-0.10864	2.0484e-05	-2.0484e-05
-1.6731e-05	0.14722	-1.0639e-05	2.0898e-05	0.10176	-2.0709e-05	-0.10968	-0.10968	1.9644e-05	-1.9644e-05
-1.6304e-05	0.1492	-1.1044e-05	2.1335e-05	0.099182	-2.0258e-05	-0.11067	-0.11066	1.88e-05	-1.88e-05
-1.5869e-05	0.15113	-1.144e-05	2.1763e-05	0.096595	-1.9806e-05	-0.1116	-0.1116	1.795e-05	-1.795e-05
-1.5425e-05	0.15301	-1.1827e-05	2.2184e-05	0.094003	-1.9354e-05	-0.11249	-0.11248	1.7096e-05	-1.7096e-05
-1.4974e-05	0.15484	-1.2206e-05	2.2596e-05	0.091406	-1.8902e-05	-0.11332	-0.11331	1.6237e-05	-1.6237e-05
-1.4514e-05	0.15662	-1.2575e-05	2.2999e-05	0.088805	-1.8449e-05	-0.1141	-0.11409	1.5374e-05	-1.5374e-05
-1.4046e-05	0.15834	-1.2934e-05	2.3393e-05	0.086202	-1.7996e-05	-0.11483	-0.11482	1.4508e-05	-1.4508e-05
-1.357e-05	0.16001	-1.3285e-05	2.3778e-05	0.083596	-1.7544e-05	-0.1155	-0.1155	1.3638e-05	-1.3638e-05
-1.3087e-05	0.16163	-1.3627e-05	2.4154e-05	0.080989	-1.7091e-05	-0.11613	-0.11612	1.2764e-05	-1.2764e-05
-1.2597e-05	0.1632	-1.396e-05	2.4521e-05	0.078381	-1.6638e-05	-0.11671	-0.1167	1.1888e-05	-1.1888e-05
-1.2099e-05	0.16472	-1.4284e-05	2.4878e-05	0.075773	-1.6186e-05	-0.11723	-0.11722	1.1009e-05	-1.1009e-05
-1.1595e-05	0.16618	-1.4598e-05	2.5226e-05	0.073165	-1.5735e-05	-0.11771	-0.1177	1.0127e-05	-1.0127e-05
-1.1083e-05	0.16759	-1.4904e-05	2.5564e-05	0.070559	-1.5284e-05	-0.11813	-0.11813	9.2427e-06	-9.2427e-06
-1.0565e-05	0.16895	-1.5201e-05	2.5893e-05	0.067954	-1.4833e-05	-0.11851	-0.1185	8.3567e-06	-8.3567e-06
-1.0041e-05	0.17026	-1.5488e-05	2.6211e-05	0.065352	-1.4384e-05	-0.11884	-0.11883	7.469e-06	-7.469e-06
-9.5108e-06	0.17151	-1.5767e-05	2.652e-05	0.062753	-1.3935e-05	-0.11912	-0.11911	6.5798e-06	-6.5798e-06
-8.9745e-06	0.17272	-1.6037e-05	2.6818e-05	0.060157	-1.3487e-05	-0.11935	-0.11934	5.6894e-06	-5.6894e-06
-8.4323e-06	0.17387	-1.6298e-05	2.7106e-05	0.057566	-1.304e-05	-0.11953	-0.11952	4.7981e-06	-4.7981e-06
-7.8846e-06	0.17497	-1.6549e-05	2.7384e-05	0.05498	-1.2594e-05	-0.11966	-0.11965	3.9062e-06	-3.9062e-06
-7.3316e-06	0.17602	-1.6792e-05	2.7652e-05	0.0524	-1.215e-05	-0.11975	-0.11974	3.0138e-06	-3.0138e-06
-6.7734e-06	0.17701	-1.7027e-05	2.7909e-05	0.049826	-1.1707e-05	-0.11979	-0.11978	2.1214e-06	-2.1214e-06
-6.2103e-06	0.17796	-1.7252e-05	2.8155e-05	0.047258	-1.1265e-05	-0.11978	-0.11977	1.2291e-06	-1.2291e-06
-5.6425e-06	0.17885	-1.7468e-05	2.839e-05	0.044698	-1.0825e-05	-0.11972	-0.11972	3.3723e-07	-3.3723e-07
-5.0702e-06	0.17969	-1.7676e-05	2.8615e-05	0.042146	-1.0386e-05	-0.11962	-0.11961	-5.5393e-07	5.5393e-07
-4.4936e-06	0.18049	-1.7875e-05	2.8829e-05	0.039602	-9.9493e-06	-0.11948	-0.11947	-1.4441e-06	1.4441e-06
-3.913e-06	0.18123	-1.8065e-05	2.9033e-05	0.037068	-9.5141e-06	-0.11928	-0.11928	-2.333e-06	2.333e-06
-3.3285e-06	0.18192	-1.8247e-05	2.9225e-05	0.034543	-9.0809e-06	-0.11905	-0.11904	-3.2205e-06	3.2205e-06
-2.7404e-06	0.18256	-1.842e-05	2.9406e-05	0.032028	-8.6496e-06	-0.11877	-0.11876	-4.1061e-06	4.1061e-06
-2.1489e-06	0.18315	-1.8584e-05	2.9576e-05	0.029525	-8.2204e-06	-0.11844	-0.11843	-4.9897e-06	4.9897e-06
-1.5542e-06	0.18369	-1.874e-05	2.9735e-05	0.027032	-7.7932e-06	-0.11807	-0.11806	-5.8709e-06	5.8709e-06
-9.5654e-07	0.18418	-1.8888e-05	2.9882e-05	0.024551	-7.3683e-06	-0.11766	-0.11765	-6.7495e-06	6.7495e-06
-3.5617e-07	0.18462	-1.9027e-05	3.0018e-05	0.022083	-6.9457e-06	-0.1172	-0.11719	-7.6252e-06	7.6252e-06
2.467e-07	0.18502	-1.9157e-05	3.0143e-05	0.019628	-6.5255e-06	-0.1167	-0.1167	-8.4978e-06	8.4978e-06
8.5184e-07	0.18536	-1.9279e-05	3.0257e-05	0.017186	-6.1077e-06	-0.11616	-0.11616	-9.367e-06	9.367e-06
1.459e-06	0.18565	-1.9393e-05	3.0359e-05	0.014758	-5.6925e-06	-0.11558	-0.11557	-1.0232e-05	1.0232e-05
2.068e-06	0.1859	-1.9499e-05	3.045e-05	0.012344	-5.2799e-06	-0.11496	-0.11495	-1.1094e-05	1.1094e-05
2.6786e-06	0.1861	-1.9596e-05	3.0529e-05	0.0099454	-4.87e-06	-0.1143	-0.11429	-1.1951e-05	1.1951e-05
3.2905e-06	0.18625	-1.9685e-05	3.0597e-05	0.0075621	-4.4629e-06	-0.11359	-0.11358	-1.2804e-05	1.2804e-05
3.9036e-06	0.18635	-1.9766e-05	3.0653e-05	0.0051946	-4.0587e-06	-0.11285	-0.11284	-1.3652e-05	1.3652e-05
