-2.7889e-05,-1.6924e-07,1,0.01993,0,0,1.1573e-05,-1.1573e-05,0
-0.002781,-2.4519e-05,0,0.99302,0,0,0.0011559,-0.0011559,0
-6.7763e-20,-1.3553e-20,0,0,1,0.02,0,0,0.00030503
-6.9389e-18,-1.7347e-18,0,0,0,1,0,0,0.030503
-0.00011076,-1.2211e-06,1,0.039721,0,0,4.6184e-05,-4.6184e-05,0
-0.0054915,-8.5359e-05,0,0.9861,0,0,0.0023038,-0.0023038,0
-2.6045e-19,-5.7962e-20,0,0,1,0.04,0,0,0.0012201
-1.2122e-17,-2.9498e-18,0,0,0,1,0,0,0.061007
-0.00024684,-3.7284e-06,1,0.059374,0,0,0.00010367,-0.00010367,0
-0.0080968,-0.00016812,0,0.97922,0,0,0.0034437,-0.0034437,0
-5.4682e-19,-1.2401e-19,0,0,1,0.06,0,0,0.0027453
-1.6072e-17,-3.8063e-18,0,0,0,1,0,0,0.09151
-0.0004338,-8.0262e-06,1,0.07889,0,0,0.00018388,-0.00018388,0
-0.010577,-0.00026307,0,0.97239,0,0,0.0045756,-0.0045756,0
-9.0489e-19,-2.0533e-19,0,0,1,0.08,0,0,0.0048805
-1.9149e-17,-4.4147e-18,0,0,0,1,0,0,0.12201
-0.00066901,-1.4289e-05,1,0.09827,0,0,0.00028665,-0.00028665,0
-0.012921,-0.00036374,0,0.96561,0,0,0.0056997,-0.0056997,0
-1.3191e-18,-2.9752e-19,0,0,1,0.1,0,0,0.0076258
-2.1605e-17,-4.8514e-18,0,0,0,1,0,0,0.15252
-0.00094972,-2.2585e-05,1,0.11751,0,0,0.00041181,-0.00041181,0
-0.015126,-0.00046581,0,0.95887,0,0,0.0068159,-0.0068159,0
-1.7783e-18,-3.9754e-19,0,0,1,0.12,0,0,0.010981
-2.3611e-17,-5.1689e-18,0,0,0,1,0,0,0.18302
-0.0012731,-3.2912e-05,1,0.13663,0,0,0.00055923,-0.00055923,0
-0.01719,-0.00056649,0,0.95218,0,0,0.0079243,-0.0079243,0
-2.2745e-18,-5.0325e-19,0,0,1,0.14,0,0,0.014947
-2.5289e-17,-5.4033e-18,0,0,0,1,0,0,0.21352
-0.0016364,-4.5223e-05,1,0.1556,0,0,0.00072873,-0.00072873,0
-0.019118,-0.00066401,0,0.94554,0,0,0.0090249,-0.0090249,0
-2.8017e-18,-6.132e-19,0,0,1,0.16,0,0,0.019522
-2.6722e-17,-5.5796e-18,0,0,0,1,0,0,0.24403
-0.002037,-5.9444e-05,1,0.17445,0,0,0.00092018,-0.00092018,0
-0.020914,-0.00075728,0,0.93894,0,0,0.010118,-0.010118,0
-3.3555e-18,-7.2633e-19,0,0,1,0.18,0,0,0.024708
-2.797e-17,-5.715e-18,0,0,0,1,0,0,0.27453
-0.0024721,-7.5482e-05,1,0.19316,0,0,0.0011334,-0.0011334,0
-0.022583,-0.00084569,0,0.93239,0,0,0.011203,-0.011203,0
-3.9327e-18,-8.4193e-19,0,0,1,0.2,0,0,0.030503
-2.9073e-17,-5.8214e-18,0,0,0,1,0,0,0.30503
-0.0029395,-9.3237e-05,1,0.21174,0,0,0.0013683,-0.0013683,0
-0.024131,-0.00092895,0,0.92589,0,0,0.012281,-0.012281,0
-4.5304e-18,-9.5947e-19,0,0,1,0.22,0,0,0.036909
-3.0063e-17,-5.907e-18,0,0,0,1,0,0,0.33554
-0.0034366,-0.0001126,1,0.2302,0,0,0.0016246,-0.0016246,0
-0.025565,-0.001007,0,0.91943,0,0,0.013351,-0.013351,0
-5.1467e-18,-1.0786e-18,0,0,1,0.24,0,0,0.043925
-3.0959e-17,-5.9775e-18,0,0,0,1,0,0,0.36604
