0.00023145,0.018494,0,0,0.0009236,0.036856,0,0,0.0020732,0.055088,0,0,0.0036769,0.07319,0,0,0.0057316,0.091163,0,0,0.008234,0.10901,0,0,0.011181,0.12673,0,0,0.014569,0.14432,0,0,0.018396,0.16179,0,0,0.022658,0.17913,0,0,0.027351,0.19635,0,0,0.032474,0.21345,0,0
-0.00023145,-0.018494,0,0,-0.0009236,-0.036856,0,0,-0.0020732,-0.055088,0,0,-0.0036769,-0.07319,0,0,-0.0057316,-0.091163,0,0,-0.008234,-0.10901,0,0,-0.011181,-0.12673,0,0,-0.014569,-0.14432,0,0,-0.018396,-0.16179,0,0,-0.022658,-0.17913,0,0,-0.027351,-0.19635,0,0,-0.032474,-0.21345,0,0
0,0,6.1007e-05,0.0061007,0,0,0.00024403,0.012201,0,0,0.00054906,0.018302,0,0,0.0009761,0.024403,0,0,0.0015252,0.030503,0,0,0.0021962,0.036604,0,0,0.0029893,0.042705,0,0,0.0039044,0.048805,0,0,0.0049415,0.054906,0,0,0.0061007,0.061007,0,0,0.0073818,0.067107,0,0,0.0087849,0.073208
0,0,0,0,0.00023145,0.018494,0,0,0.0009236,0.036856,0,0,0.0020732,0.055088,0,0,0.0036769,0.07319,0,0,0.0057316,0.091163,0,0,0.008234,0.10901,0,0,0.011181,0.12673,0,0,0.014569,0.14432,0,0,0.018396,0.16179,0,0,0.022658,0.17913,0,0,0.027351,0.19635,0,0
0,0,0,0,-0.00023145,-0.018494,0,0,-0.0009236,-0.036856,0,0,-0.0020732,-0.055088,0,0,-0.0036769,-0.07319,0,0,-0.0057316,-0.091163,0,0,-0.008234,-0.10901,0,0,-0.011181,-0.12673,0,0,-0.014569,-0.14432,0,0,-0.018396,-0.16179,0,0,-0.022658,-0.17913,0,0,-0.027351,-0.19635,0,0
0,0,0,0,0,0,6.1007e-05,0.0061007,0,0,0.00024403,0.012201,0,0,0.00054906,0.018302,0,0,0.0009761,0.024403,0,0,0.0015252,0.030503,0,0,0.0021962,0.036604,0,0,0.0029893,0.042705,0,0,0.0039044,0.048805,0,0,0.0049415,0.054906,0,0,0.0061007,0.061007,0,0,0.0073818,0.067107
0,0,0,0,0,0,0,0,0.00023145,0.018494,0,0,0.0009236,0.036856,0,0,0.0020732,0.055088,0,0,0.0036769,0.07319,0,0,0.0057316,0.091163,0,0,0.008234,0.10901,0,0,0.011181,0.12673,0,0,0.014569,0.14432,0,0,0.018396,0.16179,0,0,0.022658,0.17913,0,0
0,0,0,0,0,0,0,0,-0.00023145,-0.018494,0,0,-0.0009236,-0.036856,0,0,-0.0020732,-0.055088,0,0,-0.0036769,-0.07319,0,0,-0.0057316,-0.091163,0,0,-0.008234,-0.10901,0,0,-0.011181,-0.12673,0,0,-0.014569,-0.14432,0,0,-0.018396,-0.16179,0,0,-0.022658,-0.17913,0,0
0,0,0,0,0,0,0,0,0,0,6.1007e-05,0.0061007,0,0,0.00024403,0.012201,0,0,0.00054906,0.018302,0,0,0.0009761,0.024403,0,0,0.0015252,0.030503,0,0,0.0021962,0.036604,0,0,0.0029893,0.042705,0,0,0.0039044,0.048805,0,0,0.0049415,0.054906,0,0,0.0061007,0.061007
0,0,0,0,0,0,0,0,0,0,0,0,0.00023145,0.018494,0,0,0.0009236,0.036856,0,0,0.0020732,0.055088,0,0,0.0036769,0.07319,0,0,0.0057316,0.091163,0,0,0.008234,0.10901,0,0,0.011181,0.12673,0,0,0.014569,0.14432,0,0,0.018396,0.16179,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.00023145,-0.018494,0,0,-0.0009236,-0.036856,0,0,-0.0020732,-0.055088,0,0,-0.0036769,-0.07319,0,0,-0.0057316,-0.091163,0,0,-0.008234,-0.10901,0,0,-0.011181,-0.12673,0,0,-0.014569,-0.14432,0,0,-0.018396,-0.16179,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1007e-05,0.0061007,0,0,0.00024403,0.012201,0,0,0.00054906,0.018302,0,0,0.0009761,0.024403,0,0,0.0015252,0.030503,0,0,0.0021962,0.036604,0,0,0.0029893,0.042705,0,0,0.0039044,0.048805,0,0,0.0049415,0.054906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023145,0.018494,0,0,0.0009236,0.036856,0,0,0.0020732,0.055088,0,0,0.0036769,0.07319,0,0,0.0057316,0.091163,0,0,0.008234,0.10901,0,0,0.011181,0.12673,0,0,0.014569,0.14432,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023145,-0.018494,0,0,-0.0009236,-0.036856,0,0,-0.0020732,-0.055088,0,0,-0.0036769,-0.07319,0,0,-0.0057316,-0.091163,0,0,-0.008234,-0.10901,0,0,-0.011181,-0.12673,0,0,-0.014569,-0.14432,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1007e-05,0.0061007,0,0,0.00024403,0.012201,0,0,0.00054906,0.018302,0,0,0.0009761,0.024403,0,0,0.0015252,0.030503,0,0,0.0021962,0.036604,0,0,0.0029893,0.042705,0,0,0.0039044,0.048805
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023145,0.018494,0,0,0.0009236,0.036856,0,0,0.0020732,0.055088,0,0,0.0036769,0.07319,0,0,0.0057316,0.091163,0,0,0.008234,0.10901,0,0,0.011181,0.12673,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023145,-0.018494,0,0,-0.0009236,-0.036856,0,0,-0.0020732,-0.055088,0,0,-0.0036769,-0.07319,0,0,-0.0057316,-0.091163,0,0,-0.008234,-0.10901,0,0,-0.011181,-0.12673,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1007e-05,0.0061007,0,0,0.00024403,0.012201,0,0,0.00054906,0.018302,0,0,0.0009761,0.024403,0,0,0.0015252,0.030503,0,0,0.0021962,0.036604,0,0,0.0029893,0.042705
