0,0,0,0,0,0,1.7,1.7,0,0
-0.0776,-0.586,41.94,0,0,0,1.739,1.727,0.031588,0.031588
-0.086802,-0.33532,41.94,0.00023978,0.00076698,0.076613,1.7622,1.7547,0.052108,0.052109
-0.091676,-0.15301,41.94,0.00049769,0.0036536,0.2119,1.7794,1.7752,0.11655,0.11655
-0.093417,-0.022092,41.94,0.00076282,0.0096756,0.3901,1.7913,1.7895,0.16231,0.16231
-0.092926,0.070311,41.94,0.0010274,0.019555,0.59756,1.7986,1.7985,0.19793,0.19793
-0.090876,0.13395,41.94,0.001286,0.033759,0.8226,1.802,1.8032,0.2271,0.2271
-0.087766,0.17622,41.94,0.0015349,0.052542,1.0555,1.8022,1.8042,0.25181,0.25181
-0.08397,0.20268,41.94,0.0017716,0.075983,1.2883,1.7999,1.8024,0.27324,0.27324
-0.079761,0.21756,41.94,0.0019947,0.10402,1.5147,1.7955,1.7983,0.29215,0.29215
-0.07534,0.22402,41.94,0.0022035,0.13646,1.7298,1.7896,1.7927,0.30906,0.30906
-0.07085,0.22444,41.94,0.0023976,0.17306,1.9301,1.7827,1.7858,0.32435,0.32435
-0.066394,0.22062,41.94,0.002577,0.2135,2.1131,1.7752,1.7783,0.3383,0.3383
-0.062044,0.21389,41.94,0.0027423,0.25741,2.2774,1.7673,1.7704,0.35112,0.35112
-0.057848,0.20523,41.94,0.0028937,0.3044,2.4222,1.7594,1.7624,0.36297,0.36297
-0.053838,0.19538,41.94,0.003032,0.3541,2.5475,1.7517,1.7545,0.374,0.374
-0.050032,0.18487,41.941,0.0031578,0.40612,2.654,1.7443,1.747,0.3843,0.3843
-0.046439,0.17409,41.941,0.0032719,0.46008,2.7423,1.7374,1.7399,0.39396,0.39396
-0.043061,0.16332,41.941,0.0033749,0.51564,2.8138,1.731,1.7334,0.40306,0.40306
-0.039897,0.15276,41.941,0.0034676,0.57248,2.8699,1.7252,1.7275,0.41165,0.41165
-0.036942,0.14253,41.941,0.0035506,0.6303,2.912,1.7201,1.7222,0.41979,0.4198
-0.034187,0.13272,41.941,0.0036247,0.68884,2.9419,1.7157,1.7176,0.42753,0.42753
-0.031623,0.1234,41.941,0.0036904,0.74787,2.9609,1.7118,1.7136,0.43489,0.43489
-0.029241,0.11458,41.941,0.0037485,0.80719,2.9708,1.7086,1.7103,0.44191,0.44192
-0.027031,0.10628,41.941,0.0037994,0.86662,2.973,1.7059,1.7075,0.44863,0.44863
-0.024981,0.098495,41.941,0.0038437,0.92604,2.9688,1.7038,1.7052,0.45506,0.45507
-0.023082,0.091217,41.941,0.0038819,0.98532,2.9595,1.7021,1.7035,0.46124,0.46124
-0.021324,0.084429,41.941,0.0039145,1.0444,2.9464,1.7009,1.7021,0.46717,0.46717
-0.019698,0.078109,41.941,0.0039419,1.1031,2.9303,1.7,1.7012,0.47287,0.47288
-0.018193,0.072234,41.941,0.0039646,1.1616,2.9122,1.6995,1.7005,0.47837,0.47838
-0.016801,0.066779,41.942,0.0039828,1.2196,2.8928,1.6992,1.7002,0.48368,0.48369
-0.015515,0.061721,41.942,0.0039971,1.2773,2.8728,1.6991,1.7,0.48881,0.48881
-0.014327,0.057033,41.942,0.0040076,1.3345,2.8527,1.6992,1.7001,0.49376,0.49377
-0.013229,0.052692,41.942,0.0040147,1.3914,2.8329,1.6995,1.7003,0.49856,0.49856
-0.012214,0.048674,41.942,0.0040188,1.4479,2.8137,1.6998,1.7005,0.50321,0.50321
-0.011277,0.044957,41.942,0.0040199,1.5039,2.7954,1.7002,1.7009,0.50771,0.50772
-0.010411,0.04152,41.942,0.0040184,1.5597,2.7781,1.7007,1.7013,0.51209,0.5121
-0.009612,0.038343,41.942,0.0040145,1.6151,2.7621,1.7012,1.7018,0.51634,0.51635
-0.0088738,0.035406,41.942,0.0040085,1.6702,2.7472,1.7017,1.7022,0.52047,0.52048
-0.0081922,0.032693,41.942,0.0040004,1.725,2.7335,1.7022,1.7027,0.52449,0.5245
-0.0075629,0.030186,41.942,0.0039904,1.7795,2.721,1.7027,1.7031,0.5284,0.52841
-0.0069818,0.02787,41.942,0.0039788,1.8338,2.7097,1.7031,1.7036,0.53222,0.53222
-0.0064453,0.025731,41.943,0.0039657,1.8879,2.6995,1.7036,1.7039,0.53593,0.53594
-0.00595,0.023756,41.943,0.0039512,1.9418,2.6902,1.7039,1.7043,0.53956,0.53956
-0.0054927,0.021932,41.943,0.0039354,1.9955,2.6819,1.7043,1.7046,0.54309,0.5431
-0.0050706,0.020247,41.943,0.0039185,2.0491,2.6744,1.7046,1.7049,0.54655,0.54655
-0.0046808,0.018692,41.943,0.0039005,2.1025,2.6675,1.7048,1.7051,0.54992,0.54993
-0.004321,0.017256,41.943,0.0038816,2.1558,2.6613,1.705,1.7053,0.55322,0.55323
-0.0039889,0.01593,41.943,0.0038619,2.209,2.6556,1.7052,1.7054,0.55645,0.55645
-0.0036823,0.014706,41.943,0.0038414,2.262,2.6503,1.7054,1.7056,0.5596,0.55961
-0.0033992,0.013576,41.943,0.0038202,2.315,2.6454,1.7055,1.7057,0.56269,0.5627
-0.0031379,0.012532,41.943,0.0037984,2.3679,2.6407,1.7055,1.7057,0.56571,0.56572
-0.0028967,0.011569,41.943,0.003776,2.4206,2.6362,1.7056,1.7058,0.56868,0.56869
-0.002674,0.01068,41.943,0.0037531,2.4733,2.6319,1.7056,1.7058,0.57158,0.57159
-0.0024684,0.0098588,41.943,0.0037298,2.5259,2.6277,1.7057,1.7058,0.57443,0.57444
