-9.2086e-08	0.011312	1.2598e-06	-3.1944e-07	0.033259	7.6212e-07	1.8586	1.8586	0.00016778	0.00016704	0.17931	0.17931	0.00016723	0.00016759	-0.070748	-0.070748	5.4878e-07	-5.4878e-07
-9.8757e-08	0.012	1.2741e-06	-3.3354e-07	0.034399	7.1609e-07	1.8589	1.8589	0.00016908	0.00016832	0.18266	0.18266	0.00016851	0.00016889	-0.073779	-0.073778	5.645e-07	-5.645e-07
-1.0571e-07	0.012711	1.2876e-06	-3.4767e-07	0.03554	6.7039e-07	1.8591	1.8591	0.00017035	0.00016958	0.186	0.186	0.00016977	0.00017016	-0.076856	-0.076855	5.8014e-07	-5.8014e-07
-1.1295e-07	0.013444	1.3001e-06	-3.6181e-07	0.036681	6.2505e-07	1.8593	1.8593	0.00017161	0.00017081	0.18932	0.18932	0.00017101	0.00017141	-0.079978	-0.079978	5.957e-07	-5.957e-07
-1.2047e-07	0.014201	1.3117e-06	-3.7595e-07	0.03782	5.801e-07	1.8595	1.8595	0.00017284	0.00017202	0.19262	0.19262	0.00017222	0.00017264	-0.083144	-0.083144	6.1115e-07	-6.1115e-07
-1.2827e-07	0.01498	1.3224e-06	-3.9006e-07	0.038957	5.3555e-07	1.8595	1.8595	0.00017404	0.00017321	0.1959	0.1959	0.00017342	0.00017384	-0.086353	-0.086353	6.2649e-07	-6.2649e-07
-1.3635e-07	0.015782	1.3322e-06	-4.0413e-07	0.04009	4.9143e-07	1.8596	1.8596	0.00017523	0.00017438	0.19917	0.19917	0.00017459	0.00017503	-0.089604	-0.089603	6.4171e-07	-6.4171e-07
-1.4471e-07	0.016606	1.3412e-06	-4.1813e-07	0.04122	4.4776e-07	1.8595	1.8595	0.0001764	0.00017553	0.20242	0.20242	0.00017574	0.00017619	-0.092894	-0.092893	6.5678e-07	-6.5678e-07
-1.5335e-07	0.017453	1.3492e-06	-4.3204e-07	0.042346	4.0455e-07	1.8594	1.8594	0.00017755	0.00017666	0.20564	0.20564	0.00017688	0.00017734	-0.096222	-0.096222	6.717e-07	-6.717e-07
-1.6227e-07	0.018322	1.3565e-06	-4.4586e-07	0.043465	3.6182e-07	1.8593	1.8593	0.00017868	0.00017778	0.20885	0.20885	0.00017799	0.00017846	-0.099588	-0.099588	6.8645e-07	-6.8645e-07
-1.7146e-07	0.019214	1.3629e-06	-4.5956e-07	0.044578	3.1959e-07	1.8591	1.8591	0.00017979	0.00017887	0.21204	0.21204	0.00017909	0.00017957	-0.10299	-0.10299	7.0102e-07	-7.0102e-07
-1.8092e-07	0.020128	1.3684e-06	-4.7312e-07	0.045684	2.7787e-07	1.8588	1.8588	0.00018088	0.00017995	0.21521	0.21521	0.00018017	0.00018066	-0.10642	-0.10642	7.154e-07	-7.154e-07
