-2.79e-05,-1.8115e-07,1,0.01993,0,0,1.1573e-05,-1.1573e-05,0
-0.0027833,-2.6893e-05,0,0.99302,0,0,0.0011559,-0.0011559,0
0,0,0,0,1,0.02,0,0,0.00030503
0,-2.1684e-19,0,0,0,1,0,0,0.030503
-0.00011094,-1.4043e-06,1,0.039721,0,0,4.6184e-05,-4.6184e-05,0
-0.0055073,-0.00010308,0,0.9861,0,0,0.0023038,-0.0023038,0
0,-4.3368e-21,0,0,1,0.04,0,0,0.0012201
1.5771e-19,-4.0901e-19,0,0,0,1,0,0,0.061007
-0.00024756,-4.5879e-06,1,0.059374,0,0,0.00010367,-0.00010367,0
-0.0081365,-0.00022182,0,0.97922,0,0,0.0034437,-0.0034437,0
3.1543e-21,-1.2517e-20,0,0,1,0.06,0,0,0.0027453
4.5404e-19,-5.7634e-19,0,0,0,1,0,0,0.09151
-0.00043556,-1.0517e-05,1,0.07889,0,0,0.00018388,-0.00018388,0
-0.010641,-0.0003765,0,0.97239,0,0,0.0045756,-0.0045756,0
1.2235e-20,-2.4044e-20,0,0,1,0.08,0,0,0.0048805
8.6989e-19,-7.1904e-19,0,0,0,1,0,0,0.12201
-0.00067219,-1.9845e-05,1,0.09827,0,0,0.00028665,-0.00028665,0
-0.012995,-0.00056067,0,0.96561,0,0,0.0056997,-0.0056997,0
2.9633e-20,-3.8425e-20,0,0,1,0.1,0,0,0.0076258
1.3865e-18,-8.3766e-19,0,0,0,1,0,0,0.15252
-0.00095424,-3.3099e-05,1,0.11751,0,0,0.00041181,-0.00041181,0
-0.01518,-0.00076815,0,0.95887,0,0,0.0068159,-0.0068159,0
5.7362e-20,-5.5178e-20,0,0,1,0.12,0,0,0.010981
1.9855e-18,-9.3303e-19,0,0,0,1,0,0,0.18302
-0.0012781,-5.0687e-05,1,0.13663,0,0,0.00055923,-0.00055923,0
-0.017178,-0.00099307,0,0.95218,0,0,0.0079243,-0.0079243,0
9.7073e-20,-7.3838e-20,0,0,1,0.14,0,0,0.014947
2.6496e-18,-1.0062e-18,0,0,0,1,0,0,0.21352
-0.0016401,-7.2901e-05,1,0.1556,0,0,0.00072873,-0.00072873,0
-0.01898,-0.0012299,0,0.94554,0,0,0.0090249,-0.0090249,0
1.5006e-19,-9.3963e-20,0,0,1,0.16,0,0,0.019522
3.362e-18,-1.0586e-18,0,0,0,1,0,0,0.24403
-0.002036,-9.993e-05,1,0.17445,0,0,0.00092018,-0.00092018,0
-0.020578,-0.0014737,0,0.93894,0,0,0.010118,-0.010118,0
2.173e-19,-1.1514e-19,0,0,1,0.18,0,0,0.024708
4.1072e-18,-1.0915e-18,0,0,0,1,0,0,0.27453
-0.0024618,-0.00013186,1,0.19316,0,0,0.0011334,-0.0011334,0
-0.021968,-0.0017197,0,0.93239,0,0,0.011203,-0.011203,0
2.9945e-19,-1.3697e-19,0,0,1,0.2,0,0,0.030503
4.8709e-18,-1.1067e-18,0,0,0,1,0,0,0.30503
-0.0029133,-0.00016871,1,0.21174,0,0,0.0013683,-0.0013683,0
-0.023151,-0.0019638,0,0.92589,0,0,0.012281,-0.012281,0
3.9687e-19,-1.591e-19,0,0,1,0.22,0,0,0.036909
5.64e-18,-1.1057e-18,0,0,0,1,0,0,0.33554
-0.0033865,-0.00021038,1,0.2302,0,0,0.0016246,-0.0016246,0
-0.02413,-0.0022023,0,0.91943,0,0,0.013351,-0.013351,0
5.0967e-19,-1.8121e-19,0,0,1,0.24,0,0,0.043925
6.4028e-18,-1.0903e-18,0,0,0,1,0,0,0.36604
